institute_id,institute_name,city,state,score,rank,ranking_category,nirf_year
IR-E-U-0685,Indira Gandhi Delhi Technical University for Women,Delhi,Delhi,31.93,162,Engineering,2019
IR-E-C-1291,Dr. Ambedkar Institute of Technology,Bengaluru,Karnataka,31.91,163,Engineering,2019
IR-E-U-0169,Manav Rachna International Institute of Research & Studies,Faridabad,Haryana,31.9,164,Engineering,2019
IR-E-U-0592,Maulana Abul Kalam Azad University of Technology,Nadia,West Bengal,31.87,165,Engineering,2019
IR-E-C-27089,National Engineering College,Kovilpatti,Tamil Nadu,31.85,166,Engineering,2019
IR-E-C-26929,Sree Vidyanikethan Engineering College,A.Rangampet,Andhra Pradesh,31.7,167,Engineering,2019
IR-E-C-19569,Padmasri Dr. B.V. Raju Institute of Technology,Medak,Telangana,31.59,168,Engineering,2019
IR-E-C-19747,Anurag Group of Institutions,Hyderabad,Telangana,31.58,169,Engineering,2019
IR-E-C-26162,Vasavi College of Engineering,Hyderabad,Telangana,31.56,170,Engineering,2019
IR-E-C-18010,Velagapudi Ramakrishna Siddhartha Engineering College,Vijayawada,Andhra Pradesh,31.53,171,Engineering,2019
IR-E-C-34167,Ramrao Adik Institute of Technology,Navi Mumbai,Maharashtra,31.45,172,Engineering,2019
IR-E-U-0046,North Eastern Regional Institute of Science & Technology,Itanagar,Arunachal Pradesh,31.4,173,Engineering,2019
IR-E-C-1406,C M R Institute of Technology,Bengaluru,Karnataka,31.36,174,Engineering,2019
IR-E-C-6238,Haldia Institute of Technology,Haldia,West Bengal,31.36,174,Engineering,2019
IR-E-C-16504,Sri Venkateswara College of Engineering and Technology,Chittoor,Andhra Pradesh,31.3,176,Engineering,2019
IR-E-C-26905,G. Pulla Reddy Engineering College,Kurnool,Andhra Pradesh,31.26,177,Engineering,2019
IR-E-C-1438,The National Institute of Engineering,Mysore,Karnataka,31.25,178,Engineering,2019
IR-E-C-19534,Goka Raju Ranga Raju Institute of Engineering & Technology,Hyderabad,Telangana,31.19,179,Engineering,2019
IR-E-C-27400,Kakatiya Institute of Technology & Science,Warangal,Telangana,31.14,180,Engineering,2019
IR-E-C-34112,Sardar Patel College of Engineering,Mumbai,Maharashtra,31.14,180,Engineering,2019
IR-E-C-33584,K. J. Somaiya College of Engineering,Mumbai,Maharashtra,31.07,182,Engineering,2019
IR-E-C-17962,Shri Vishnu Engineering College for Women,Bhimavaram,Andhra Pradesh,31.0,183,Engineering,2019
IR-E-C-37050,Dr. Mahalingam College of Engineering and Technology,Pollachi,Tamil Nadu,30.91,184,Engineering,2019
IR-E-C-26928,JNTUA College of Engineering,Anantapur,Andhra Pradesh,30.88,185,Engineering,2019
IR-E-U-0213,Alliance University,Bengaluru,Karnataka,30.79,186,Engineering,2019
IR-E-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,30.79,186,Engineering,2019
IR-E-C-42242,Maharshi Karve Stree Shikshan Samstha`s Cummins College of Engineering for Women,Pune,Maharashtra,30.75,188,Engineering,2019
IR-E-C-24163,Sagi Ramakrishnam Raju Engineering College,Bhimavaram,Andhra Pradesh,30.61,189,Engineering,2019
IR-E-C-16490,Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College,Morai,Tamil Nadu,30.61,189,Engineering,2019
IR-E-C-1360,Basaveshwar Engineering College,Bagalkot,Karnataka,30.58,191,Engineering,2019
IR-E-C-49660,Pimpri Chinchwad College of Engineering,Pune,Maharashtra,30.52,192,Engineering,2019
IR-E-C-33525,Thakur College of Engineering & Technology,Mumbai,Maharashtra,30.51,193,Engineering,2019
IR-E-C-16476,Sri Sai Ram Institute of Technology,Chennai,Tamil Nadu,30.48,194,Engineering,2019
IR-E-C-33777,Shri Vile Parle Kelavani Mandal`s Dwarkadas J. Sanghvi College of Engineering,Mumbai Suburban,Maharashtra,30.47,195,Engineering,2019
IR-E-U-0461,M. G. R. Educational and Research Institute,Chennai,Tamil Nadu,30.45,196,Engineering,2019
IR-E-U-0455,"Indian Institute of Information Technology, Design & Manufacturing",Chennai,Tamil Nadu,30.37,197,Engineering,2019
IR-E-C-6528,Dr. B. R. Ambedkar Institute of Technology,South Andaman,Andaman and Nicobar Islands,30.35,198,Engineering,2019
IR-E-C-17913,Gayatri Vidya Parishad College of Engineering,Visakhapatnam,Andhra Pradesh,30.35,198,Engineering,2019
IR-E-C-16560,Easwari Engineering College,Chennai,Tamil Nadu,30.31,200,Engineering,2019
IR-L-U-0238,National Law School of India University,Bengaluru,Karnataka,77.21,1,Law,2019
IR-L-U-0111,National Law University,New Delhi,Delhi,76.23,2,Law,2019
IR-L-N-18,Nalsar University of Law,Hyderabad,Telangana,74.61,3,Law,2019
IR-L-U-0573,Indian Institute of Technology Kharagpur,Kharagpur,West Bengal,69.81,4,Law,2019
IR-L-U-0585,The West Bengal National University of Juridicial Sciences,Kolkata,West Bengal,65.39,5,Law,2019
IR-L-U-0414,National Law University,Jodhpur,Rajasthan,63.94,6,Law,2019
IR-L-C-19328,Symbiosis Law School,Pune,Maharashtra,60.68,7,Law,2019
IR-L-U-0108,Jamia Millia Islamia,New Delhi,Delhi,59.49,8,Law,2019
IR-L-U-0134,Gujarat National Law University,Gandhinagar,Gujarat,58.64,9,Law,2019
IR-L-U-0386,The Rajiv Gandhi National University of Law,Patiala,Punjab,55.53,10,Law,2019
IR-L-U-0285,National Law Institute University,Bhopal,Madhya Pradesh,53.41,11,Law,2019
IR-L-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,52.96,12,Law,2019
IR-L-U-0103,Indian Law Institute,New Delhi,Delhi,52.42,13,Law,2019
IR-L-U-0511,Dr. Ram Manohar Lohiya National Law University,Lucknow,Uttar Pradesh,52.39,14,Law,2019
IR-L-C-23907,Dr. B. R. Ambedkar College of Law,Visakhapatnam,Andhra Pradesh,50.58,15,Law,2019
IR-M-S-8903,Indian Institute of Management Bangalore,Bengaluru,Karnataka,81.34,1,Management,2019
IR-M-S-8890,Indian Institute of Management Ahmedabad,Ahmedabad,Gujarat,80.61,2,Management,2019
IR-M-S-8972,Indian Institute of Management Calcutta,Kolkata,West Bengal,79.05,3,Management,2019
IR-M-S-8959,Indian Institute of Management Lucknow,Lucknow,Uttar Pradesh,67.29,4,Management,2019
IR-M-S-8918,Indian Institute of Management Indore,Indore,Madhya Pradesh,67.01,5,Management,2019
IR-M-U-0573,Indian Institute of Technology Kharagpur,Kharagpur,West Bengal,66.64,6,Management,2019
IR-M-S-132,Xavier Labour Relations Institute,Jamshedpur,Jharkhand,65.33,7,Management,2019
IR-M-S-8909,Indian Institute of Management Kozhikode,Kozhikode,Kerala,64.82,8,Management,2019
IR-M-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,62.89,9,Management,2019
IR-M-U-0306,Indian Institute of Technology Bombay,Mumbai,Maharashtra,62.74,10,Management,2019
IR-M-U-0560,Indian Institute of Technology Roorkee,Roorkee,Uttarakhand,62.11,11,Management,2019
IR-M-I-1170,Management Development Institute,Gurugram,Haryana,61.89,12,Management,2019
IR-M-S-8942,Indian Institute of Management Udaipur,Udaipur,Rajasthan,60.79,13,Management,2019
IR-M-S-8948,Indian Institute of Management Tiruchirappalli,Tiruchirappalli,Tamil Nadu,59.15,14,Management,2019
IR-M-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,58.4,15,Management,2019
IR-M-I-1044,S. P. Jain Institute of Management & Research,Mumbai,Maharashtra,55.67,16,Management,2019
IR-M-U-0467,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,55.57,17,Management,2019
IR-M-N-16,Great Lakes Institute of Management,Chennai,Tamil Nadu,55.09,18,Management,2019
IR-M-S-8868,Indian Institute of Management Raipur,Raipur,Chhattisgarh,53.86,19,Management,2019
IR-M-N-10,SVKM`s Narsee Monjee Institute of Management Studies,Mumbai,Maharashtra,53.56,20,Management,2019
IR-M-C-19343,Symbiosis Institute of Business Management,Pune,Maharashtra,53.56,20,Management,2019
IR-M-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,53.37,22,Management,2019
IR-M-S-8895,Indian Institute of Management Rohtak,Rohtak,Haryana,53.11,23,Management,2019
IR-M-S-8937,Indian Institute of Management Shillong,Shillong,Meghalaya,53.01,24,Management,2019
IR-M-S-8967,Indian Institute of Management Kashipur,Kashipur,Uttarakhand,52.76,25,Management,2019
IR-M-U-0012,ICFAI Foundation for Higher Education,Hyderabad,Telangana,52.74,26,Management,2019
IR-M-I-1064,International Management Institute New Delhi,New Delhi,Delhi,52.17,27,Management,2019
IR-M-S-8904,Indian Institute of Management Ranchi,Ranchi,Jharkhand,51.02,28,Management,2019
IR-M-S-8931,National Institute of Industrial Engineering,Mumbai,Maharashtra,50.96,29,Management,2019
IR-M-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,50.95,30,Management,2019
IR-M-U-0102,Indian Institute of Foreign Trade,New Delhi,Delhi,50.56,31,Management,2019
IR-M-U-0205,Indian Institute of Technology (Indian School of Mines) Dhanbad,Dhanbad,Jharkhand,49.94,32,Management,2019
IR-M-S-156,T. A. Pai Management Institute,Manipal,Karnataka,48.55,33,Management,2019
IR-M-U-0108,Jamia Millia Islamia,New Delhi,Delhi,48.42,34,Management,2019
IR-M-N-34,Faculty of Management Studies,Delhi,Delhi,48.29,35,Management,2019
IR-M-S-331,Loyola Institute of Business Administration,Chennai,Tamil Nadu,48.26,36,Management,2019
IR-M-C-37013,PSG College of Technology,Coimbatore,Tamil Nadu,47.58,37,Management,2019
IR-M-I-1066,Fore School of Management,New Delhi,Delhi,47.44,38,Management,2019
IR-M-U-0500,Banaras Hindu University,Varanasi,Uttar Pradesh,47.27,39,Management,2019
IR-M-U-0146,Nirma University,Ahmedabad,Gujarat,47.22,40,Management,2019
IR-M-S-394,Institute of Management Technology,Ghaziabad,Uttar Pradesh,46.81,41,Management,2019
IR-M-U-0213,Alliance University,Bengaluru,Karnataka,46.53,42,Management,2019
IR-M-U-0439,Anna University,Chennai,Tamil Nadu,45.75,43,Management,2019
IR-M-U-0715,Xavier University,Bhubaneswar,Odisha,45.7,44,Management,2019
IR-M-I-1408,International Management Institute Kolkata,Kolkata,West Bengal,45.44,45,Management,2019
IR-M-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,45.13,46,Management,2019
IR-M-I-1238,Institute for Financial Management and Research,Satyavedu,Andhra Pradesh,45.0,47,Management,2019
IR-M-U-0078,Panjab University,Chandigarh,Chandigarh,44.99,48,Management,2019
IR-M-U-0497,Amity University,Gautam Budh Nagar,Uttar Pradesh,44.93,49,Management,2019
IR-M-S-87,Goa Institute of Management,Sanquelim,Goa,44.72,50,Management,2019
IR-M-S-92,Institute of Rural Management,Anand,Gujarat,44.13,51,Management,2019
IR-M-U-0379,Lovely Professional University,Phagwara,Punjab,44.08,52,Management,2019
IR-M-N-4,Bharathidasan Institute of Management,Tiruchirappalli,Tamil Nadu,43.91,53,Management,2019
IR-M-S-220,K. J. Somaiya Institute of Management Studies & Research,Mumbai,Maharashtra,43.69,54,Management,2019
IR-M-C-35429,Institute of Management and Entrepreneurship Development,Pune,Maharashtra,43.65,55,Management,2019
IR-M-U-0564,University of Petroleum and Energy Studies,Dehradun,Uttarakhand,43.64,56,Management,2019
IR-M-S-354,Birla Institute of Management Technology,Greater Noida,Uttar Pradesh,43.5,57,Management,2019
IR-M-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),Vaddeswaram,Andhra Pradesh,43.28,58,Management,2019
IR-M-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,43.23,59,Management,2019
IR-M-I-1058,Indian Institute of Forest Management,Bhopal,Madhya Pradesh,42.98,60,Management,2019
IR-M-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,42.36,61,Management,2019
IR-M-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,42.01,62,Management,2019
IR-M-S-3283,Jaipuria Institute of Management,Noida,Uttar Pradesh,41.98,63,Management,2019
IR-M-U-0747,Chandigarh University,Mohali,Punjab,41.86,64,Management,2019
IR-M-U-0190,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh,41.84,65,Management,2019
IR-M-I-1124,International Management Institute,Bhubaneswar,Odisha,41.55,66,Management,2019
IR-M-I-1132,Institute of Management Technology,Hyderabad,Telangana,41.31,67,Management,2019
IR-M-S-419,Jaipuria Isntitute of Management,Lucknow,Uttar Pradesh,41.14,68,Management,2019
IR-M-C-32855,Jagan Institute of Management Studies,Delhi,Delhi,41.08,69,Management,2019
IR-M-I-1048,Institute of Management Technology,Nagpur,Maharashtra,40.4,70,Management,2019
IR-M-S-309,Jaipuria Institute of Management,Jaipur,Rajasthan,40.21,71,Management,2019
IR-M-U-0851,IIHMR University,Jaipur,Rajasthan,40.08,72,Management,2019
IR-M-U-0473,SRM Institute of Science and Technology,Chennai,Tamil Nadu,40.05,73,Management,2019
IR-M-C-32873,Lal Bahadur Shastri Institute of Management,Delhi,Delhi,39.91,74,Management,2019
IR-M-U-0373,Chitkara University,Rajpura,Punjab,39.2,75,Management,2019
IR-D-N-15,All India Institute of Medical Sciences,New Delhi,Delhi,87.52,1,Medical,2019
IR-D-U-0079,Post Graduate Institute of Medical Education and Research,Chandigarh,Chandigarh,77.88,2,Medical,2019
IR-D-C-45654,Christian Medical College,Vellore,Tamil Nadu,70.32,3,Medical,2019
IR-D-N-33,Sanjay Gandhi Postgraduate Institute of Medical Sciences,Lucknow,Uttar Pradesh,64.16,4,Medical,2019
IR-D-U-0436,Amrita Institute of Medical Sciences & Research,Kochi,Kerala,62.84,5,Medical,2019
IR-D-U-0500,Banaras Hindu University,Varanasi,Uttar Pradesh,61.66,6,Medical,2019
IR-D-C-7242,Kasturba Medical College,Manipal,Karnataka,61.4,7,Medical,2019
IR-D-U-0368,Jawaharlal Institute of Post Graduate Medical Education & Research,Puducherry,Pondicherry,61.38,8,Medical,2019
IR-D-U-0106,Institute of Liver and Biliary Sciences,New Delhi,Delhi,59.8,9,Medical,2019
IR-D-U-0523,King George`s Medical University,Lucknow,Uttar Pradesh,58.53,10,Medical,2019
IR-D-I-1486,Sri Ramachandra Institute of Higher Education and Research,Chennai,Tamil Nadu,58.45,11,Medical,2019
IR-D-C-40453,St. John's Medical College,Bangalore,Karnataka,56.68,12,Medical,2019
IR-D-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,55.79,13,Medical,2019
IR-D-C-6414,Maulana Azad Medical College,Delhi,Delhi,54.01,14,Medical,2019
IR-D-U-0107,Jamia Hamdard,New Delhi,Delhi,51.7,15,Medical,2019
IR-D-C-7251,Kasturba Medical College,Mengaluru,Karnataka,51.23,16,Medical,2019
IR-D-C-35009,JSS Medical College,Mysore,Karnataka,50.58,17,Medical,2019
IR-D-C-29209,Christian Medical College,Ludhiana,Punjab,50.43,18,Medical,2019
IR-D-C-32922,Vardhman Mahavir Medical College & Safdarjung Hospital,New Delhi,Delhi,50.19,19,Medical,2019
IR-D-I-1110,Dr. D. Y. Patil Vidyapeeth,Pune,Maharashtra,49.81,20,Medical,2019
IR-D-U-0363,Siksha `O` Anusandhan,Bhubaneswar,Odisha,49.57,21,Medical,2019
IR-D-U-0473,SRM Institute of Science and Technology,Chennai,Tamil Nadu,49.14,22,Medical,2019
IR-D-I-1409,University College of Medical Sciences,Delhi,Delhi,48.69,23,Medical,2019
IR-D-C-29255,Dayanand Medical College,Ludhiana,Punjab,48.0,24,Medical,2019
IR-D-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,47.41,25,Medical,2019
IR-D-U-0443,Annamalai University,Annamalainagar,Tamil Nadu,46.63,26,Medical,2019
IR-D-C-40345,M. S. Ramaiah Medical College,Bengaluru,Karnataka,46.61,27,Medical,2019
IR-D-C-9435,Regional Institute of Medical Sciences,Imphal West,Manipur,46.6,28,Medical,2019
IR-D-U-0036,Sri Venkateswara Institute of Medical Sciences,Tirupati,Andhra Pradesh,46.38,29,Medical,2019
IR-D-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,46.3,30,Medical,2019
IR-O-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,83.88,1,Overall,2019
IR-O-U-0220,Indian Institute of Science,Bengaluru,Karnataka,82.28,2,Overall,2019
IR-O-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,78.69,3,Overall,2019
IR-O-U-0306,Indian Institute of Technology Bombay,Mumbai,Maharashtra,78.62,4,Overall,2019
IR-O-U-0573,Indian Institute of Technology Kharagpur,Kharagpur,West Bengal,74.31,5,Overall,2019
IR-O-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,69.07,6,Overall,2019
IR-O-U-0109,Jawaharlal Nehru University,New Delhi,Delhi,68.68,7,Overall,2019
IR-O-U-0560,Indian Institute of Technology Roorkee,Roorkee,Uttarakhand,67.68,8,Overall,2019
IR-O-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,65.47,9,Overall,2019
IR-O-U-0500,Banaras Hindu University,Varanasi,Uttar Pradesh,64.55,10,Overall,2019
IR-O-U-0042,University of Hyderabad,Hyderabad,Telangana,61.85,11,Overall,2019
IR-O-U-0570,Calcutta University,Kolkata,West Bengal,60.87,12,Overall,2019
IR-O-U-0575,Jadavpur University,Kolkata,West Bengal,60.53,13,Overall,2019
IR-O-U-0439,Anna University,Chennai,Tamil Nadu,60.35,14,Overall,2019
IR-O-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,59.22,15,Overall,2019
IR-O-U-0234,Manipal Academy of Higher Education,Manipal,Karnataka,58.5,16,Overall,2019
IR-O-U-0323,Savitribai Phule Pune University,Pune,Maharashtra,58.4,17,Overall,2019
IR-O-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,58.36,18,Overall,2019
IR-O-U-0108,Jamia Millia Islamia,New Delhi,Delhi,58.07,19,Overall,2019
IR-O-U-0120,University of Delhi,Delhi,Delhi,57.59,20,Overall,2019
IR-O-U-0447,Bharathiar University,Coimbatore,Tamil Nadu,57.23,21,Overall,2019
IR-O-U-0013,Indian Institute of Technology Hyderabad,Hyderabad,Telangana,56.92,22,Overall,2019
IR-O-U-0305,Indian Institute of Science Education & Research Pune,Pune,Maharashtra,54.48,23,Overall,2019
IR-O-U-0467,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,54.32,24,Overall,2019
IR-O-U-0205,Indian Institute of Technology (Indian School of Mines) Dhanbad,Dhanbad,Jharkhand,53.4,25,Overall,2019
IR-O-S-8972,Indian Institute of Management Calcutta,Kolkata,West Bengal,52.68,26,Overall,2019
IR-O-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,52.62,27,Overall,2019
IR-O-U-0701,Indian Institute of Technology (Banaras Hindu University) Varanasi,Varanasi,Uttar Pradesh,52.49,28,Overall,2019
IR-O-U-0006,Andhra University,Visakhapatnam,Andhra Pradesh,52.11,29,Overall,2019
IR-O-U-0304,Homi Bhabha National Institute,Mumbai,Maharashtra,51.95,30,Overall,2019
IR-O-U-0107,Jamia Hamdard,New Delhi,Delhi,51.73,31,Overall,2019
IR-O-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,51.44,32,Overall,2019
IR-O-I-1357,University of Madras,Chennai,Tamil Nadu,51.34,33,Overall,2019
IR-O-U-0078,Panjab University,Chandigarh,Chandigarh,51.25,34,Overall,2019
IR-O-U-0260,Kerala University,Thiruvananthapuram,Kerala,51.21,35,Overall,2019
IR-O-U-0584,Indian Institute of Engineering Science and Technology,Shibpur,West Bengal,50.96,36,Overall,2019
IR-O-U-0272,Indian Institute of Science Education & Research Bhopal,Bhopal,Madhya Pradesh,50.88,37,Overall,2019
IR-O-U-0357,National Institute of Technology Rourkela,Rourkela,Odisha,50.75,38,Overall,2019
IR-O-U-0391,Birla Institute of Technology & Science,Pilani,Rajasthan,50.53,39,Overall,2019
IR-O-U-0572,Indian Institute of Science Education & Research Kolkata,Mohanpur,West Bengal,50.44,40,Overall,2019
IR-O-U-0363,Siksha `O` Anusandhan,Bhubaneswar,Odisha,50.31,41,Overall,2019
IR-O-U-0523,King George`s Medical University,Lucknow,Uttar Pradesh,49.91,42,Overall,2019
IR-O-U-0027,Osmania University,Hyderabad,Telangana,49.86,43,Overall,2019
IR-O-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,49.4,44,Overall,2019
IR-O-I-1480,Thapar Institute of Engineering and Technology (Deemed-to-be-university),Patiala,Punjab,49.27,45,Overall,2019
IR-O-U-0355,Indian Institute of Technology Bhubaneswar,Bhubaneswar,Odisha,48.73,46,Overall,2019
IR-O-U-0435,Alagappa University,Karaikudi,Tamil Nadu,48.54,47,Overall,2019
IR-O-U-0056,Tezpur University,Tezpur,Assam,48.47,48,Overall,2019
IR-O-U-0262,Mahatma Gandhi University,Kottayam,Kerala,48.08,49,Overall,2019
IR-O-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,47.97,50,Overall,2019
IR-O-U-0139,Indian Institute of Technology Gandhinagar,Gandhinagar,Gujarat,47.85,51,Overall,2019
IR-O-U-0473,SRM Institute of Science and Technology,Chennai,Tamil Nadu,47.8,52,Overall,2019
IR-O-U-0237,National Institute of Technology Karnataka,Surathkal,Karnataka,47.37,53,Overall,2019
IR-O-I-1486,Sri Ramachandra Institute of Higher Education and Research,Chennai,Tamil Nadu,47.34,54,Overall,2019
IR-O-U-0222,JSS Academy of Higher Education and Research,Mysore,Karnataka,46.97,55,Overall,2019
IR-O-U-0331,Tata Institute of Social Sciences,Mumbai,Maharashtra,46.82,56,Overall,2019
IR-O-U-0446,Bharath Institute of Higher Education & Research,Chennai,Tamil Nadu,46.32,57,Overall,2019
IR-O-U-0064,Indian Institute of Technology Patna,Patna,Bihar,46.28,58,Overall,2019
IR-O-U-0589,Visva Bharati,Santiniketan,West Bengal,46.27,59,Overall,2019
IR-O-U-0554,G. B. Pant Universtiy of Agriculture and Technology,Pantnagar,Uttarakhand,46.09,60,Overall,2019
IR-O-U-0025,National Institute of Technology Warangal,Warangal,Telangana,46.06,61,Overall,2019
IR-O-U-0341,North Eastern Hill University,Shillong,Meghalaya,45.99,62,Overall,2019
IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,Thanjavur,Tamil Nadu,45.8,63,Overall,2019
IR-O-U-0474,Sathyabama Institute of Science and Technology,Chennai,Tamil Nadu,45.58,64,Overall,2019
IR-O-U-0052,Gauhati University,Guwahati,Assam,45.57,65,Overall,2019
IR-O-U-0377,Indian Institute of Science Education & Research Mohali,Mohali,Punjab,45.43,66,Overall,2019
IR-O-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,45.42,67,Overall,2019
IR-O-U-0485,Tamil Nadu Agricultural University,Coimbatore,Tamil Nadu,45.41,68,Overall,2019
IR-O-U-0463,Madurai Kamraj University,Madurai,Tamil Nadu,45.2,69,Overall,2019
IR-O-I-1110,Dr. D. Y. Patil Vidyapeeth,Pune,Maharashtra,45.11,70,Overall,2019
IR-O-U-0098,Delhi Technological University,New Delhi,Delhi,44.89,71,Overall,2019
IR-O-U-0369,Pondicherry University,Puducherry,Pondicherry,44.88,72,Overall,2019
IR-O-U-0037,Sri Venkateswara University,Tirupati,Andhra Pradesh,44.88,72,Overall,2019
IR-O-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),Vaddeswaram,Andhra Pradesh,44.7,74,Overall,2019
IR-O-U-0381,Punjab Agricultural University,Ludhiana,Punjab,44.66,75,Overall,2019
IR-O-C-37013,PSG College of Technology,Coimbatore,Tamil Nadu,44.46,76,Overall,2019
IR-O-U-0642,Shiv Nadar University,Dadri,Uttar Pradesh,44.45,77,Overall,2019
IR-O-C-16604,Sri Sivasubramaniya Nadar College of Engineering,Kancheepuram,Tamil Nadu,44.35,78,Overall,2019
IR-O-U-0196,University of Kashmir,Srinagar,Jammu and Kashmir,44.19,79,Overall,2019
IR-O-U-0235,Mysore University,Mysore,Karnataka,44.06,80,Overall,2019
IR-O-U-0376,Guru Nanak Dev University,Amritsar,Punjab,43.69,81,Overall,2019
IR-O-U-0329,Symbiosis International,Pune,Maharashtra,43.65,82,Overall,2019
IR-O-N-10,SVKM`s Narsee Monjee Institute of Management Studies,Mumbai,Maharashtra,43.63,83,Overall,2019
IR-O-U-0497,Amity University,Gautam Budh Nagar,Uttar Pradesh,43.53,84,Overall,2019
IR-O-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,43.49,85,Overall,2019
IR-O-U-0448,Bharathidasan University,Tiruchirappalli,Tamil Nadu,43.41,86,Overall,2019
IR-O-U-0389,Banasthali Vidyapith,Banasthali,Rajasthan,43.22,87,Overall,2019
IR-O-I-1361,Bharati Vidyapeeth,Pune,Maharashtra,42.89,88,Overall,2019
IR-O-U-0159,Chaudhary Charan Singh Haryana Agricultural University,Hisar,Haryana,42.36,89,Overall,2019
IR-O-U-0251,Calicut University,Malappuram,Kerala,42.22,90,Overall,2019
IR-O-C-41593,College of Engineering,Pune,Maharashtra,42.11,91,Overall,2019
IR-O-U-0295,Datta Meghe Institute of Medical Sciences,Wardha,Maharashtra,41.73,92,Overall,2019
IR-O-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,41.59,93,Overall,2019
IR-O-U-0253,Cochin University of Science and Technology,Cochin,Kerala,41.42,94,Overall,2019
IR-O-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,41.21,95,Overall,2019
IR-O-U-0123,Anand Agricultural University,Anand,Gujarat,41.2,96,Overall,2019
IR-O-U-0470,Periyar University,Salem,Tamil Nadu,40.99,97,Overall,2019
IR-O-U-0225,KLE Academy of Higher Education and Research,Belagavi,Karnataka,40.92,98,Overall,2019
IR-O-U-0239,NITTE,Mangaluru,Karnataka,40.88,99,Overall,2019
IR-O-U-0487,Tamil Nadu Veterinary & Animal Sciences University,Chennai,Tamil Nadu,40.88,99,Overall,2019
IR-P-U-0107,Jamia Hamdard,New Delhi,Delhi,78.43,1,Pharmacy,2019
IR-P-U-0078,Panjab University,Chandigarh,Chandigarh,78.1,2,Pharmacy,2019
IR-P-U-0380,National Institute of Pharmaceutical Education and Research,Mohali,Punjab,74.59,3,Pharmacy,2019
IR-P-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,74.32,4,Pharmacy,2019
IR-P-U-0391,Birla Institute of Technology & Science,Pilani,Rajasthan,69.09,5,Pharmacy,2019
IR-P-I-1077,National Institute of Pharmaceutical Education and Research,Hyderabad,Telangana,68.29,6,Pharmacy,2019
IR-P-C-7249,Manipal College of Pharmaceutical Sciences,Udupi,Karnataka,67.2,7,Pharmacy,2019
IR-P-C-35006,JSS College of Pharmacy,Nilgiri,Tamil Nadu,63.17,8,Pharmacy,2019
IR-P-N-14,National Institute of Pharmaceutical Education and Research,Gandhinagar,Gujarat,62.1,9,Pharmacy,2019
IR-P-C-35007,JSS College of Pharmacy,Mysore,Karnataka,61.33,10,Pharmacy,2019
IR-P-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,59.16,11,Pharmacy,2019
IR-P-U-0443,Annamalai University,Annamalainagar,Tamil Nadu,57.76,12,Pharmacy,2019
IR-P-N-10,SVKM`s Narsee Monjee Institute of Management Studies,Mumbai,Maharashtra,57.4,13,Pharmacy,2019
IR-P-U-0473,SRM Institute of Science and Technology,Chennai,Tamil Nadu,56.69,14,Pharmacy,2019
IR-P-U-0436,Amrita School of Pharmacy,Kochi,Kerala,56.43,15,Pharmacy,2019
IR-P-C-35430,Poona College of Pharmacy,Pune,Maharashtra,55.84,16,Pharmacy,2019
IR-P-U-0143,Maharaja Sayajirao University of Baroda,Vadodara,Gujarat,55.07,17,Pharmacy,2019
