institute_id,institute_name,city,state,score,rank,ranking_category,nirf_year
IR-1-O-O-U-0305,Indian Institute of Science Education & Research Pune,,,66.57,32,Overall,2018
IR-6-O-OEMLDP-U-0078,Panjab University,,,52.59,33,Overall,2018
IR-1-O-M-S-8972,Indian Institute of Management Calcutta,,,82.44,34,Overall,2018
IR-1-O-O-U-0446,Bharath Institute of Higher Education & Research,,,70.22,35,Overall,2018
IR-6-O-OEMALP-U-0006,Andhra University,,,65.98,36,Overall,2018
IR-5-O-OEMDP-U-0107,Jamia Hamdard,,,67.67,37,Overall,2018
IR-2-O-OD-U-0363,Siksha `O` Anusandhan,,,74.34,38,Overall,2018
IR-2-O-OE-U-0139,Indian Institute of Technology Gandhinagar,,,73.72,39,Overall,2018
IR-1-O-O-U-0485,Tamil Nadu Agricultural University,,,78.6,40,Overall,2018
IR-1-O-O-U-0304,Homi Bhabha National Institute,,,84.14,41,Overall,2018
IR-2-O-OE-U-0357,National Institute of Technology Rourkela,,,55.85,42,Overall,2018
IR-1-O-C-U-0435,Alagappa University,,,65.74,43,Overall,2018
IR-2-O-OE-U-0584,"Indian Institute of Engineering Science and Technology, Shibpur",,,60.01,44,Overall,2018
IR-1-O-O-U-0027,Osmania University,,,55.09,45,Overall,2018
IR-1-O-O-U-0056,Tezpur University,,,66.61,46,Overall,2018
IR-1-O-O-U-0260,Kerala University,,,65.16,47,Overall,2018
IR-1-O-O-U-0589,Visva Bharati,,,63.49,48,Overall,2018
IR-1-O-O-U-0331,Tata Institute of Social Sciences,,,68.98,49,Overall,2018
IR-2-O-EM-I-1480,Thapar Institute of Engineering and Technology,,,58.24,50,Overall,2018
IR-2-O-OE-U-0355,Indian Institute of Technology Bhubaneswar,,,70.95,51,Overall,2018
IR-1-O-O-U-0554,G. B. Pant Universtiy of Agriculture and Technology,,,72.14,52,Overall,2018
IR-1-O-O-U-0262,Mahatma Gandhi University,,,64.21,52,Overall,2018
IR-4-O-OEML-U-0476,Shanmugha Arts Science Technology & Research Academy,,,53.44,54,Overall,2018
IR-1-O-O-U-0377,Indian Institute of Science Education & Research Mohali,,,63.32,55,Overall,2018
IR-1-O-O-U-0272,Indian Institute of Science Education & Research Bhopal,,,61.55,56,Overall,2018
IR-2-O-OE-U-0237,National Institute of Technology Surathkal,,,52.66,57,Overall,2018
IR-1-O-O-U-0254,Indian Institute of Science Education & Research Thiruvananthapuram,,,69.8,58,Overall,2018
IR-2-O-OP-U-0222,JSS Academy of Higher Education and Research,,,69.0,59,Overall,2018
IR-1-O-O-U-0381,Punjab Agricultural University,,,80.46,60,Overall,2018
IR-1-O-O-U-0052,Gauhati University,,,64.91,61,Overall,2018
IR-3-O-ODP-I-1486,Sri Ramachandra Medical College and Research Institute,,,76.9,62,Overall,2018
IR-5-O-OEMDP-U-0473,SRM Institute of Science and Technology,,,56.87,63,Overall,2018
IR-3-O-OEM-C-37013,PSG College of Technology,,,62.6,64,Overall,2018
IR-5-O-OEMLD-U-0356,Kalinga Institute of Industrial Technology,,,57.32,65,Overall,2018
IR-5-O-OEMAP-U-0202,Birla Institute of Technology,,,57.73,66,Overall,2018
IR-1-O-O-U-0329,Symbiosis International,,,69.88,67,Overall,2018
IR-4-O-OEMA-U-0474,Sathyabama Institute of Science and Technology,,,52.38,68,Overall,2018
IR-2-O-OE-U-0064,Indian Institute of Technology Patna,,,67.81,69,Overall,2018
IR-2-O-OD-I-1441,Saveetha Institute of Medical and Technical Sciences,,,65.4,70,Overall,2018
IR-1-O-O-U-0196,University of Kashmir,,,62.39,71,Overall,2018
IR-1-O-O-U-0642,Shiv Nadar University,,,69.21,72,Overall,2018
IR-1-O-E-C-16604,Sri Sivasubramaniya Nadar College of Engineering,,,62.51,73,Overall,2018
IR-2-O-OE-U-0037,Sri Venkateswara University,,,60.43,74,Overall,2018
IR-1-O-D-C-45515,PSG Institute of Medical Sciences & Research,,,82.71,75,Overall,2018
IR-1-O-O-U-0159,Chaudhary Charan Singh Haryana Agricultural University,,,78.3,76,Overall,2018
IR-3-O-OML-U-0195,University of Jammu,,,65.22,77,Overall,2018
IR-2-O-OE-U-0025,National Institute of Technology Warangal,,,56.18,78,Overall,2018
IR-2-O-OD-I-1110,Dr. D. Y. Patil Vidyapeeth,,,76.37,79,Overall,2018
IR-6-O-OEMALP-U-0497,Amity University,,,48.75,80,Overall,2018
IR-1-O-O-U-0463,Madurai Kamraj University,,,61.57,81,Overall,2018
IR-6-O-OEMAPC-N-10,SVKM`s Narsee Monjee Institute of Management Studies,,,65.29,82,Overall,2018
IR-2-O-EM-U-0020,Koneru Lakshmaiah Education Foundation University,,,65.81,83,Overall,2018
IR-1-O-O-U-0225,KLE Academy of Higher Education and Research,,,74.67,84,Overall,2018
IR-1-O-O-U-0246,University of Agricultural Sciences,,,73.71,85,Overall,2018
IR-1-O-O-U-0376,Guru Nanak Dev University,,,44.09,86,Overall,2018
IR-3-O-OEM-U-0369,Pondicherry University,,,46.64,86,Overall,2018
IR-1-O-O-U-0341,North Eastern Hill University,,,64.85,88,Overall,2018
IR-1-O-D-U-0036,Sri Venkateswara Institute of Medical Sciences,,,77.09,89,Overall,2018
IR-2-O-OE-U-0507,Dayalbagh Educational Institute,,,64.14,90,Overall,2018
IR-4-O-OEMP-U-0389,Banasthali Vidyapith,,,47.08,91,Overall,2018
IR-1-O-O-U-0487,Tamil Nadu Veterinary & Animal Sciences University,,,74.76,92,Overall,2018
IR-1-O-O-I-1361,Bharati Vidyapeeth,,,58.92,93,Overall,2018
IR-1-O-O-U-0448,Bharathidasan University,,,57.01,94,Overall,2018
IR-3-O-OEA-C-26794,Thiagarajar College of Engineering,,,57.09,95,Overall,2018
IR-1-O-E-C-41593,College of Engineering,,,55.86,96,Overall,2018
IR-1-O-D-C-47762,Mahatma Gandhi Medical College and Research Institute,,,72.43,97,Overall,2018
IR-1-O-O-U-0121,Goa University,,,59.83,98,Overall,2018
IR-1-O-O-U-0253,Cochin University of Science and Technology,,,47.72,99,Overall,2018
IR-2-O-OE-U-0098,Delhi Technological University,,,47.77,100,Overall,2018
IR-1-P-P-U-0380,National Institute of Pharmaceutical Education and Research Mohali,,,76.32,1,Pharmacy,2018
IR-5-P-OEMDP-U-0107,Jamia Hamdard,,,69.51,2,Pharmacy,2018
IR-6-P-OEMLDP-U-0078,Panjab University,,,72.85,3,Pharmacy,2018
IR-3-P-OEP-U-0308,Institute of Chemical Technology,,,77.9,4,Pharmacy,2018
IR-3-P-OEP-U-0391,Birla Institute of Technology & Science,,,76.45,5,Pharmacy,2018
IR-1-P-P-I-1077,National Institute of Pharmaceutical Education and Research Hyderabad,,,80.14,6,Pharmacy,2018
IR-1-P-P-C-7249,Manipal College of Pharmaceutical Sciences,,,77.25,7,Pharmacy,2018
IR-1-P-P-C-33873,Bombay College of Pharmacy,,,71.07,8,Pharmacy,2018
IR-6-P-OEMAPC-N-10,SVKM`s Narsee Monjee Institute of Management Studies,,,75.46,9,Pharmacy,2018
IR-1-P-P-C-35007,JSS College of Pharmacy,,,66.54,10,Pharmacy,2018
IR-1-P-P-C-35430,Poona College of Pharmacy,,,66.89,11,Pharmacy,2018
IR-6-P-OEMADP-U-0143,Maharaja Sayajirao University of Baroda,,,65.18,12,Pharmacy,2018
IR-5-P-OEMAP-U-0202,Birla Institute of Technology,,,70.04,13,Pharmacy,2018
IR-1-P-P-N-14,National Institute of Pharmaceutical Education and Research Ahmedabad,,,86.56,14,Pharmacy,2018
IR-1-P-P-C-35006,JSS College of Pharmacy,,,65.42,15,Pharmacy,2018
IR-2-P-OP-U-0383,Punjabi University,,,59.83,16,Pharmacy,2018
IR-1-P-P-C-10398,I. S. F. College of Pharmacy,,,46.55,17,Pharmacy,2018
IR-1-P-P-C-436,"Institute of Pharmacy, Nirma University",,,60.87,18,Pharmacy,2018
IR-1-P-P-C-6370,Delhi Institute of Pharmaceutical Sciences & Research,,,60.5,19,Pharmacy,2018
IR-6-P-OEMDPC-U-0443,Annamalai University,,,65.79,20,Pharmacy,2018
IR-3-P-ODP-I-1486,Sri Ramachandra Medical College and Research Institute,,,66.65,21,Pharmacy,2018
IR-1-P-P-C-24505,KLE College of Pharmacy,,,65.38,22,Pharmacy,2018
IR-1-P-P-C-409,L. M. College of Pharmacy,,,66.2,24,Pharmacy,2018
IR-1-P-P-C-19322,N. G. S. M. Institute of Pharmaceutical Sciences,,,61.09,25,Pharmacy,2018
IR-4-P-MAPC-U-0379,Lovely Professional University,,,61.52,26,Pharmacy,2018
IR-5-P-OEMDP-U-0473,SRM Institute of Science and Technology,,,42.05,27,Pharmacy,2018
IR-1-P-P-I-1450,"AU College of Pharmaceutical Sciences, Andhra University",,,57.0,28,Pharmacy,2018
IR-1-P-P-I-1244,"Department of Pharmaceutical Sciences, Dibrugarh University",,,58.98,29,Pharmacy,2018
IR-4-P-OEMP-U-0190,Shoolini University of Biotechnology and Management Sciences,,,63.86,30,Pharmacy,2018
IR-1-P-P-C-45540,PSG College of Pharmacy,,,49.31,31,Pharmacy,2018
IR-1-P-P-C-33877,SVKM`s Dr. Bhanuben Nanavati College of Pharmacy,,,57.12,32,Pharmacy,2018
IR-6-P-OEMALP-U-0497,Amity University,,,54.02,33,Pharmacy,2018
IR-1-P-P-C-34531,Y. B. Chavan College of Pharmacy,,,60.96,34,Pharmacy,2018
IR-5-P-OEMLP-U-0085,Guru Ghasidas Vishwavidyalaya,,,69.88,35,Pharmacy,2018
IR-6-P-OEMADP-U-0519,Integral University,,,57.53,36,Pharmacy,2018
IR-1-P-P-C-30858,Goa College of Pharmacy,,,67.63,37,Pharmacy,2018
IR-1-P-P-C-30768,"College of Pharmacy, Pt. B. D. Sharma, PGIMS",,,53.79,38,Pharmacy,2018
IR-1-P-P-C-26907,Raghavendra Institute of Pharmaceuatical Education & Research,,,63.68,39,Pharmacy,2018
IR-1-P-P-I-1045,R. C. Patel Institute of Pharmaceutical Education & Research,,,58.86,40,Pharmacy,2018
IR-1-P-P-I-1243,"College of Pharmacy, Madras Medical College",,,57.63,41,Pharmacy,2018
IR-1-P-P-C-33814,Bharati Vidyapeeth`s College of Pharmacy,,,64.96,42,Pharmacy,2018
IR-4-P-OEMP-U-0491,VELS Institute of Science Technology & Advanced Studies,,,61.01,43,Pharmacy,2018
IR-1-P-P-C-18900,Smt. Kishoritai Bhoyar College of Pharmacy,,,64.2,44,Pharmacy,2018
IR-5-P-OEMLP-U-0270,Devi Ahilya Vishwavidyalaya,,,55.12,45,Pharmacy,2018
IR-1-P-P-C-33635,Principal K.M. Kundanani College of Pharmacy,,,56.43,46,Pharmacy,2018
IR-2-P-OP-U-0162,Guru Jambheshwar University of Science and Technology,,,62.48,47,Pharmacy,2018
IR-2-P-OP-U-0093,Pt. Ravishankar Shukla University,,,45.61,48,Pharmacy,2018
IR-1-P-P-I-1335,Dr. D. Y. Patil Institute of Pharmaceutical Sciences and Research,,,56.67,49,Pharmacy,2018
IR-4-P-OEMP-U-0373,Chitkara University,,,55.57,50,Pharmacy,2018
IR-1-O-O-U-0220,Indian Institute of Science,,,84.54,1,University,2018
IR-1-O-O-U-0109,Jawaharlal Nehru University,,,74.71,2,University,2018
IR-3-O-OMD-U-0500,Banaras Hindu University,,,65.15,3,University,2018
IR-4-O-OEMA-U-0439,Anna University,,,57.31,4,University,2018
IR-1-O-O-U-0042,University of Hyderabad,,,74.36,5,University,2018
IR-2-O-OE-U-0575,Jadavpur University,,,57.08,6,University,2018
IR-1-O-O-U-0120,University of Delhi,,,52.52,7,University,2018
IR-1-O-O-U-0436,Amrita Vishwa Vidyapeetham,,,74.05,8,University,2018
IR-1-O-O-U-0323,Savitribai Phule Pune University,,,70.7,9,University,2018
IR-7-O-OEMALDC-U-0496,Aligarh Muslim University,,,70.28,10,University,2018
IR-1-O-O-U-0234,Manipal Academy of Higher Education,,,76.05,11,University,2018
IR-5-O-OEMAL-U-0108,Jamia Millia Islamia,,,72.33,12,University,2018
IR-1-O-C-U-0447,Bharathiar University,,,65.54,13,University,2018
IR-1-O-O-U-0570,Calcutta University,,,45.47,14,University,2018
IR-1-O-D-U-0523,King George`s Medical University,,,83.08,15,University,2018
IR-3-O-OEM-U-0490,Vellore Institute of Technology,,,50.3,16,University,2018
IR-3-O-OEP-U-0391,Birla Institute of Technology & Science,,,61.02,17,University,2018
IR-1-O-O-I-1357,University of Madras,,,66.06,18,University,2018
IR-3-O-OEP-U-0308,Institute of Chemical Technology,,,53.82,19,University,2018
IR-6-O-OEMLDP-U-0078,Panjab University,,,52.59,20,University,2018
IR-1-O-O-U-0446,Bharath Institute of Higher Education & Research,,,70.22,21,University,2018
IR-6-O-OEMALP-U-0006,Andhra University,,,65.98,22,University,2018
IR-5-O-OEMDP-U-0107,Jamia Hamdard,,,67.67,23,University,2018
IR-2-O-OD-U-0363,Siksha `O` Anusandhan,,,74.34,24,University,2018
IR-1-O-O-U-0485,Tamil Nadu Agricultural University,,,78.6,25,University,2018
IR-1-O-O-U-0304,Homi Bhabha National Institute,,,84.14,26,University,2018
IR-1-O-C-U-0435,Alagappa University,,,65.74,27,University,2018
IR-1-O-O-U-0027,Osmania University,,,55.09,28,University,2018
IR-1-O-O-U-0056,Tezpur University,,,66.61,29,University,2018
IR-1-O-O-U-0260,Kerala University,,,65.16,30,University,2018
IR-1-O-O-U-0589,Visva Bharati,,,63.49,31,University,2018
IR-1-O-O-U-0331,Tata Institute of Social Sciences,,,68.98,32,University,2018
IR-2-O-EM-I-1480,Thapar Institute of Engineering and Technology,,,58.24,33,University,2018
IR-1-O-O-U-0554,G. B. Pant Universtiy of Agriculture and Technology,,,72.14,34,University,2018
IR-1-O-O-U-0262,Mahatma Gandhi University,,,64.21,34,University,2018
IR-4-O-OEML-U-0476,Shanmugha Arts Science Technology & Research Academy,,,53.44,36,University,2018
IR-2-O-OP-U-0222,JSS Academy of Higher Education and Research,,,69.0,37,University,2018
IR-1-O-O-U-0381,Punjab Agricultural University,,,80.46,38,University,2018
IR-1-O-O-U-0052,Gauhati University,,,64.91,39,University,2018
IR-3-O-ODP-I-1486,Sri Ramachandra Medical College and Research Institute,,,76.9,40,University,2018
IR-5-O-OEMDP-U-0473,SRM Institute of Science and Technology,,,56.87,41,University,2018
IR-5-O-OEMLD-U-0356,Kalinga Institute of Industrial Technology,,,57.32,42,University,2018
IR-5-O-OEMAP-U-0202,Birla Institute of Technology,,,57.73,43,University,2018
IR-1-O-O-U-0329,Symbiosis International,,,69.88,44,University,2018
IR-4-O-OEMA-U-0474,Sathyabama Institute of Science and Technology,,,52.38,45,University,2018
IR-2-O-OD-I-1441,Saveetha Institute of Medical and Technical Sciences,,,65.4,46,University,2018
IR-1-O-O-U-0196,University of Kashmir,,,62.39,47,University,2018
IR-1-O-O-U-0642,Shiv Nadar University,,,69.21,48,University,2018
IR-2-O-OE-U-0037,Sri Venkateswara University,,,60.43,49,University,2018
IR-1-O-O-U-0159,Chaudhary Charan Singh Haryana Agricultural University,,,78.3,50,University,2018
IR-3-O-OML-U-0195,University of Jammu,,,65.22,51,University,2018
IR-2-O-OD-I-1110,Dr. D. Y. Patil Vidyapeeth,,,76.37,52,University,2018
IR-6-O-OEMALP-U-0497,Amity University,,,48.75,53,University,2018
IR-1-O-O-U-0463,Madurai Kamraj University,,,61.57,54,University,2018
IR-6-O-OEMAPC-N-10,SVKM`s Narsee Monjee Institute of Management Studies,,,65.29,55,University,2018
IR-2-O-EM-U-0020,Koneru Lakshmaiah Education Foundation University,,,65.81,56,University,2018
IR-1-O-O-U-0225,KLE Academy of Higher Education and Research,,,74.67,57,University,2018
IR-1-O-O-U-0246,University of Agricultural Sciences,,,73.71,58,University,2018
IR-1-O-O-U-0376,Guru Nanak Dev University,,,44.09,59,University,2018
IR-3-O-OEM-U-0369,Pondicherry University,,,46.64,59,University,2018
IR-1-O-O-U-0341,North Eastern Hill University,,,64.85,61,University,2018
IR-1-O-D-U-0036,Sri Venkateswara Institute of Medical Sciences,,,77.09,62,University,2018
IR-2-O-OE-U-0507,Dayalbagh Educational Institute,,,64.14,63,University,2018
IR-4-O-OEMP-U-0389,Banasthali Vidyapith,,,47.08,64,University,2018
IR-1-O-O-U-0487,Tamil Nadu Veterinary & Animal Sciences University,,,74.76,65,University,2018
IR-1-O-O-I-1361,Bharati Vidyapeeth,,,58.92,66,University,2018
IR-1-O-O-U-0448,Bharathidasan University,,,57.01,67,University,2018
IR-1-O-O-U-0121,Goa University,,,59.83,68,University,2018
IR-1-O-O-U-0253,Cochin University of Science and Technology,,,47.72,69,University,2018
IR-2-O-OE-U-0098,Delhi Technological University,,,47.77,70,University,2018
IR-1-O-O-U-0181,Dr. Y. S. Parmar University of Horticulture and Forestry,,,70.9,71,University,2018
IR-1-O-D-U-0370,Sri Balaji Vidyapeeth Mahatma Gandhi Medical College Campus,,,70.72,72,University,2018
IR-1-O-O-U-0251,Calicut University,,,56.36,73,University,2018
IR-5-O-OEMAL-U-0099,Guru Gobind Singh Indraprastha University,,,53.28,74,University,2018
IR-1-O-O-U-0568,Bidhan Chandra Krishi Vishwavidyalaya,,,72.48,75,University,2018
IR-1-O-O-I-1280,Maharshi Dayanand University,,,48.82,76,University,2018
IR-1-O-O-U-0239,NITTE,,,67.62,77,University,2018
IR-1-O-O-U-0232,Kuvempu University,,,60.06,78,University,2018
IR-1-O-O-U-0453,The Gandhigram Rural Institute,,,52.93,79,University,2018
IR-5-O-OEMLP-U-0164,Kurukshetra University,,,52.32,80,University,2018
IR-1-O-O-U-0345,Mizoram University,,,62.55,81,University,2018
IR-1-O-O-U-0784,Professor Jayashankar Telangana State Agricultural University,,,73.68,82,University,2018
IR-1-O-O-U-0123,Anand Agricultural University,,,69.56,83,University,2018
IR-1-O-O-U-0051,Dibrugarh University,,,62.45,84,University,2018
IR-1-O-O-U-0011,Gandhi Institute of Technology and Management,,,50.07,85,University,2018
IR-1-O-O-U-0576,Kalyani University,,,40.42,86,University,2018
IR-1-O-O-U-0050,Assam University,,,58.62,87,University,2018
IR-2-O-OD-U-0465,Meenakshi Academy of Higher Education and Research,,,70.09,88,University,2018
IR-3-O-OEM-U-0460,Karunya Institute of Technology and Sciences,,,48.66,89,University,2018
IR-1-O-O-U-0470,Periyar University,,,52.03,90,University,2018
IR-1-O-O-U-0360,Orissa University of Agriculture & Technology,,,65.34,91,University,2018
IR-1-O-O-U-0035,Sri Sathya Sai Institute of Higher Learning,,,58.9,92,University,2018
IR-2-O-OD-U-0250,Yenepoya,,,72.52,92,University,2018
IR-1-O-O-U-0146,Nirma University,,,53.65,94,University,2018
IR-1-O-O-U-0347,Nagaland University,,,68.12,95,University,2018
IR-1-O-O-U-0569,The University of Burdwan,,,51.36,96,University,2018
IR-1-O-D-U-0294,D. Y. Patil Educational Society,,,67.68,97,University,2018
IR-1-O-E-U-0014,International Institute of Information Technology,,,44.31,98,University,2018
IR-3-O-OEM-U-0733,PES University,,,54.21,99,University,2018
IR-2-O-OE-U-0522,Jaypee Institute of Information Technology,,,43.19,100,University,2018
