institute_id,institute_name,city,state,score,rank,ranking_category,nirf_year
IR-E-U-0201,Shri Mata Vaishno Devi University,Katra,Jammu and Kashmir,40.08,101,Engineering,2022
IR-E-U-0445,B. S. Abdur Rahman Crescent Institute of Science and Technology,Chennai,Tamil Nadu,39.92,102,Engineering,2022
IR-E-U-0011,Gandhi Institute of Technology and Management,Visakhapatnam,Andhra Pradesh,39.92,102,Engineering,2022
IR-E-C-36969,Coimbatore Institute of Technology,Coimbatore,Tamil Nadu,39.83,104,Engineering,2022
IR-E-U-0169,Manav Rachna International Institute of Research & Studies,Faridabad,Haryana,39.66,105,Engineering,2022
IR-E-U-0147,Pandit Deendayal Energy University,Gandhinagar,Gujarat,39.64,106,Engineering,2022
IR-E-U-0460,Karunya Institute of Technology and Sciences,Coimbatore,Tamil Nadu,39.43,107,Engineering,2022
IR-E-C-36926,Kumaraguru College of Technology,Coimbatore,Tamil Nadu,39.32,108,Engineering,2022
IR-E-U-0613,National Institute of Technology Manipur,Imphal,Manipur,39.32,108,Engineering,2022
IR-E-C-43708,"College of Engineering, Trivandrum",Thiruvananthapuram,Kerala,39.24,110,Engineering,2022
IR-E-U-0367,Veer Surendra Sai University of Technology,Burla,Odisha,39.14,111,Engineering,2022
IR-E-U-0795,Indian Institute of Information Technology Guwahati,Guwahati,Assam,39.09,112,Engineering,2022
IR-E-C-19667,Vallurupalli Nageswara Rao Vignana Jyothi Institute of Engineering and Technology,Hyderabad,Telangana,39.04,113,Engineering,2022
IR-E-U-0155,"Amity University Haryana, Gurgaon","Gurugram, Haryana",Haryana,38.87,114,Engineering,2022
IR-E-U-0223,"Jain University, Bangalore",Bengluru,Karnataka,38.55,115,Engineering,2022
IR-E-U-0938,Dr. Vishwanath Karad MIT World Peace University,Pune,Maharashtra,38.51,116,Engineering,2022
IR-E-C-27616,University College of Engineering,Hyderabad,Telangana,38.49,117,Engineering,2022
IR-E-C-37065,Kongu Engineering College,Perundurai,Tamil Nadu,38.31,118,Engineering,2022
IR-E-C-33641,"Veermata Jijabai Technological Institute (VJTI, Mumbai)",Mumbai,Maharashtra,38.29,119,Engineering,2022
IR-E-U-0507,Dayalbagh Educational Institute,Agra,Uttar Pradesh,38.26,120,Engineering,2022
IR-E-C-1371,New Horizon College of Engineering,Bengaluru,Karnataka,38.18,121,Engineering,2022
IR-E-C-37064,Sri Krishna College of Technology,Coimbatore,Tamil Nadu,38.14,122,Engineering,2022
IR-E-U-0056,Tezpur University,Tezpur,Assam,38.12,123,Engineering,2022
IR-E-C-50605,PSG Institute of Technology and Applied Research,Coimbatore,Tamil Nadu,38.04,124,Engineering,2022
IR-E-U-0146,Nirma University,Ahmedabad,Gujarat,38.01,125,Engineering,2022
IR-E-U-0190,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh,38.01,125,Engineering,2022
IR-E-S-8898,"National Institute of Food Technology, Enterprenurship & Management",Sonipat,Haryana,37.96,127,Engineering,2022
IR-E-U-0189,"National Institute of Technology, Hamirpur",Hamirpur,Himachal Pradesh,37.91,128,Engineering,2022
IR-E-U-0015,Jawaharlal Nehru Technological University,Kakinada,Andhra Pradesh,37.79,129,Engineering,2022
IR-E-C-27058,Mepco Schlenk Engineering College,Sivakasi,Tamil Nadu,37.79,129,Engineering,2022
IR-E-C-35417,Bharati Vidyapeeth Deemed University College of Engineering,Pune,Maharashtra,37.75,131,Engineering,2022
IR-E-U-0616,National Institute of Technology Uttarakhand,Srinagar (Garhwal),Uttarakhand,37.75,131,Engineering,2022
IR-E-U-0388,"Amity University, Jaipur",Jaipur,Rajasthan,37.65,133,Engineering,2022
IR-E-U-0130,Dhirubhai Ambani Institute of Information and Communication Technology,Gandhinagar,Gujarat,37.64,134,Engineering,2022
IR-E-N-10,SVKM`s Narsee Monjee Institute of Management Studies,Mumbai,Maharashtra,37.58,135,Engineering,2022
IR-E-U-0621,National Institute of Technology Puducherry,Karaikal,Pondicherry,37.49,136,Engineering,2022
IR-E-C-1345,"P E S College of Engineering, Mandya",Mandya,Karnataka,37.4,137,Engineering,2022
IR-E-U-0186,Jaypee University of Information Technology,Solan,Himachal Pradesh,37.39,138,Engineering,2022
IR-E-C-10342,Chandigarh Engineering College,Sahibzada Ajit Singh Nagar,Punjab,37.37,139,Engineering,2022
IR-E-C-19747,Anurag University,Hyderabad,Telangana,37.33,140,Engineering,2022
IR-E-C-18010,Velagapudi Ramakrishna Siddhartha Engineering College,Vijayawada,Andhra Pradesh,37.3,141,Engineering,2022
IR-E-I-1015,Vishwakarma Institute of Technology,Pune,Maharashtra,37.28,142,Engineering,2022
IR-E-U-0175,"J. C. Bose University of Science and Technology, YMCA",Faridabad,Haryana,37.27,143,Engineering,2022
IR-E-U-0373,Chitkara University,Rajpura,Punjab,37.24,144,Engineering,2022
IR-E-I-1093,Noida Institute of Engineering & Technology,Greater Noida,Uttar Pradesh,37.2,145,Engineering,2022
IR-E-C-18886,Shri Ramdeobaba College of Engineering and Management,Nagpur,Maharashtra,37.02,146,Engineering,2022
IR-E-U-0643,Galgotias University,Gautam Budh Nagar,Uttar Pradesh,36.89,147,Engineering,2022
IR-E-C-19534,Goka Raju Ranga Raju Institute of Engineering & Technology,Hyderabad,Telangana,36.79,148,Engineering,2022
IR-E-U-0143,Maharaja Sayajirao University of Baroda,Vadodara,Gujarat,36.78,149,Engineering,2022
IR-E-C-43264,"National Institute of Advanced Manufacturing Technology, Ranchi",Ranchi,Jharkhand,36.77,150,Engineering,2022
IR-E-C-6581,Pondicherry Engineering College,Puducherry,Pondicherry,36.77,150,Engineering,2022
IR-E-U-0454,Hindustan Institute of Technology and Science (HITS),Chennai,Tamil Nadu,36.71,152,Engineering,2022
IR-E-U-0604,"Amity University, Gwalior",Gwalior,Madhya Pradesh,36.49,153,Engineering,2022
IR-E-U-1119,Mahindra University,Hyderabad,Telangana,36.46,154,Engineering,2022
IR-E-C-16614,R.M.K. Engineering College,Thiruvallur,Tamil Nadu,36.46,154,Engineering,2022
IR-E-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,36.44,156,Engineering,2022
IR-E-C-16547,Sri Sairam Engineering College,Kancheepuram,Tamil Nadu,36.41,157,Engineering,2022
IR-E-C-1412,JSS Science and Technology University,Mysuru,Karnataka,36.36,158,Engineering,2022
IR-E-U-0491,Vels Institute of Science Technology & Advanced Studies (VISTAS) -Chennai,Chennai,Tamil Nadu,36.35,159,Engineering,2022
IR-E-C-36975,Government College of Technology,Coimbatore,Tamil Nadu,36.22,160,Engineering,2022
IR-E-C-30153,"Silicon Institute of Technology (SIT), Bhubaneswar",Bhubaneswar,Odisha,36.19,161,Engineering,2022
IR-E-C-19650,Vardhaman College of Engineering,Rangareddy,Telangana,36.15,162,Engineering,2022
IR-E-C-18817,"G. H. Raisoni College of Engineering, Nagpur",Nagpur,Maharashtra,36.12,163,Engineering,2022
IR-E-U-0541,Sharda University,Greater Noida,Uttar Pradesh,36.1,164,Engineering,2022
IR-E-C-26929,Sree Vidyanikethan Engineering College,Tirupati,Andhra Pradesh,36.08,165,Engineering,2022
IR-E-C-25622,Chaitanya Bharathi Institute of Technology,Hyderabad,Telangana,35.84,166,Engineering,2022
IR-E-C-33773,Bharatiya Vidya Bhavan`s Sardar Patel Institute of Technology,Mumbai,Maharashtra,35.62,167,Engineering,2022
IR-E-I-1356,Rabindranath Tagore University,Raisen,Madhya Pradesh,35.62,167,Engineering,2022
IR-E-C-27089,National Engineering College,Kovilpatti,Tamil Nadu,35.58,169,Engineering,2022
IR-E-C-19607,CVR College of Engineering,Ibrahimpatan,Telangana,35.51,170,Engineering,2022
IR-E-U-0615,National Institute of Technology Arunachal Pradesh,Itanagar,Arunachal Pradesh,35.49,171,Engineering,2022
IR-E-C-42054,Army Institute of Technology,Pune,Maharashtra,35.38,172,Engineering,2022
IR-E-U-0614,National Institute of Technology Sikkim,South Sikkim,Sikkim,35.33,173,Engineering,2022
IR-E-C-37028,Sona College of Technology,Salem,Tamil Nadu,35.29,174,Engineering,2022
IR-E-C-16576,Chennai Institute of Technology,Chennai,Tamil Nadu,35.27,175,Engineering,2022
IR-E-C-1400,NMAM Institute of Technology,"Nitte, Udupi",Karnataka,35.27,175,Engineering,2022
IR-E-U-0685,Indira Gandhi Delhi Technical University for Women,Delhi,Delhi,35.23,177,Engineering,2022
IR-E-U-0384,Sant Longowal Institute of Engineering & Technology,Longowal,Punjab,35.2,178,Engineering,2022
IR-E-U-0774,DIT University,Dehradun,Uttarakhand,35.14,179,Engineering,2022
IR-E-C-1406,C M R Institute of Technology,Bengaluru,Karnataka,35.11,180,Engineering,2022
IR-E-C-16560,Easwari Engineering College,Chennai,Tamil Nadu,35.07,181,Engineering,2022
IR-E-U-0535,Rajiv Gandhi Institute of Petroleum Technology,Amethi,Uttar Pradesh,34.99,182,Engineering,2022
IR-E-C-1352,Nitte Meenakshi Institute of Technology,Bengaluru,Karnataka,34.97,183,Engineering,2022
IR-E-U-0455,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",Chennai,Tamil Nadu,34.93,184,Engineering,2022
IR-E-C-18254,Yeshwantrao Chavan College of Engineering,Nagpur,Maharashtra,34.88,185,Engineering,2022
IR-E-U-0513,G. L. A. University,Mathura,Uttar Pradesh,34.74,186,Engineering,2022
IR-E-C-46111,KIET Group of Institutions,Ghaziabad,Uttar Pradesh,34.73,187,Engineering,2022
IR-E-C-17958,GMR Institute of Technology,Rajam,Andhra Pradesh,34.71,188,Engineering,2022
IR-E-U-0217,Christ University,Bengaluru,Karnataka,34.64,189,Engineering,2022
IR-E-U-0765,Institute of Infrastructure Technology Research and Management (IITRAM),Ahmedabad,Gujarat,34.41,190,Engineering,2022
IR-E-U-0168,Maharishi Markandeshwar,Ambala,Haryana,34.37,191,Engineering,2022
IR-E-N-13,Galgotias College of Engineering & Technology,Greater Noida,Uttar Pradesh,34.29,192,Engineering,2022
IR-E-C-42227,Dr. D. Y. Patil Institute of Technology,Pune,Maharashtra,34.1,193,Engineering,2022
IR-E-U-0622,National Institute of Technology Delhi,Delhi,Delhi,33.96,194,Engineering,2022
IR-E-C-46239,G. L. Bajaj Institute of Technology and Management,Greater Noida,Uttar Pradesh,33.95,195,Engineering,2022
IR-E-U-0854,KLE Technological University,Dharwad,Karnataka,33.9,196,Engineering,2022
IR-E-C-33777,Shri Vile Parle Kelavani Mandal`s Dwarkadas J. Sanghvi College of Engineering,Mumbai Suburban,Maharashtra,33.88,197,Engineering,2022
IR-E-C-16504,Sri Venkateswara College of Engineering and Technology,Chittoor,Andhra Pradesh,33.77,198,Engineering,2022
IR-E-C-1336,BMS Institute of Technology & Management,Bengaluru,Karnataka,33.76,199,Engineering,2022
IR-E-C-19582,Vidya Jyothi Institute of Technology,Hyderabad,Telangana,33.7,200,Engineering,2022
IR-L-U-0238,National Law School of India University,Bengaluru,Karnataka,78.0,1,Law,2022
IR-L-U-0111,National Law University,New Delhi,Delhi,73.96,2,Law,2022
IR-L-C-19328,Symbiosis Law School,Pune,Maharashtra,73.73,3,Law,2022
IR-L-N-18,Nalsar University of Law,Hyderabad,Telangana,73.05,4,Law,2022
IR-L-U-0585,The West Bengal National University of Juridicial Sciences,Kolkata,West Bengal,70.72,5,Law,2022
IR-L-U-0573,"Indian Institute of Technology, Kharagpur",Kharagpur,West Bengal,67.27,6,Law,2022
IR-L-U-0108,"Jamia Millia Islamia, New Delhi",New Delhi,Delhi,63.62,7,Law,2022
IR-L-U-0134,Gujarat National Law University,Gandhinagar,Gujarat,63.52,8,Law,2022
IR-L-U-0363,Siksha `O` Anusandhan,Bhubaneswar,Odisha,63.47,9,Law,2022
IR-L-U-0414,"National Law University, Jodhpur",Jodhpur,Rajasthan,62.35,10,Law,2022
IR-L-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,61.55,11,Law,2022
IR-L-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,60.11,12,Law,2022
IR-L-U-0379,Lovely Professional University,Phagwara,Punjab,57.57,13,Law,2022
IR-L-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,55.41,14,Law,2022
IR-L-U-0285,"National Law Institute University, Bhopal",Bhopal,Madhya Pradesh,54.28,15,Law,2022
IR-L-U-0217,Christ University,Bengaluru,Karnataka,53.56,16,Law,2022
IR-L-U-0511,"Dr. Ram Manohar Lohiya National Law University, Lucknow",Lucknow,Uttar Pradesh,53.23,17,Law,2022
IR-L-U-0386,"The Rajiv Gandhi National University of Law, Patiala",Patiala,Punjab,52.73,18,Law,2022
IR-L-U-0476,Shanmugha Arts Science Technology & Research Academy,Thanjavur,Tamil Nadu,51.87,19,Law,2022
IR-L-U-0500,Banaras Hindu University,Varanasi,Uttar Pradesh,51.66,20,Law,2022
IR-L-U-0564,University of Petroleum and Energy Studies,Dehradun,Uttarakhand,50.18,21,Law,2022
IR-L-U-0600,"National University of Study & Research in Law, Ranchi",Ranchi,Jharkhand,49.84,22,Law,2022
IR-L-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,49.43,23,Law,2022
IR-L-U-0677,National Law University and Judicial Academy,Kamrup,Assam,49.27,24,Law,2022
IR-L-U-0358,National Law University,Cuttack,Odisha,48.81,25,Law,2022
IR-L-C-22215,"Army Institute of Law, Mohali",Mohali,Punjab,47.68,26,Law,2022
IR-L-U-0155,"Amity University Haryana, Gurgaon",Gurugram,Haryana,46.93,27,Law,2022
IR-L-C-6601,"Sikkim Government Law College, Burtuk",Gangtok,Sikkim,45.92,28,Law,2022
IR-L-U-0103,Indian Law Institute,New Delhi,Delhi,45.4,29,Law,2022
IR-L-U-0078,Panjab University,Chandigarh,Chandigarh,45.21,30,Law,2022
IR-M-S-8890,Indian Institute of Management Ahmedabad,Ahmedabad,Gujarat,83.35,1,Management,2022
IR-M-S-8903,Indian Institute of Management Bangalore,Bengaluru,Karnataka,82.62,2,Management,2022
IR-M-S-8972,Indian Institute of Management Calcutta,Kolkata,West Bengal,78.64,3,Management,2022
IR-M-I-1074,"Indian Institute of Technology, Delhi",New Delhi,Delhi,75.1,4,Management,2022
IR-M-S-8909,Indian Institute of Management Kozhikode,Kozhikode,Kerala,74.74,5,Management,2022
IR-M-S-8959,Indian Institute of Management Lucknow,Lucknow,Uttar Pradesh,74.55,6,Management,2022
IR-M-S-8918,Indian Institute of Management Indore,Indore,Madhya Pradesh,70.66,7,Management,2022
IR-M-S-132,XLRI - Xavier School of Management,Jamshedpur,Jharkhand,69.67,8,Management,2022
IR-M-S-8931,"National Institute of Industrial Engineering, Mumbai",Mumbai,Maharashtra,68.84,9,Management,2022
IR-M-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,66.6,10,Management,2022
IR-M-U-0306,"Indian Institute of Technology, Bombay",Mumbai,Maharashtra,66.24,11,Management,2022
IR-M-U-0573,"Indian Institute of Technology, Kharagpur",Kharagpur,West Bengal,65.15,12,Management,2022
IR-M-I-1170,Management Development Institute,Gurugram,Haryana,64.7,13,Management,2022
IR-M-S-8868,Indian Institute of Management Raipur,Raipur,Chhattisgarh,63.57,14,Management,2022
IR-M-S-8904,Indian Institute of Management Ranchi,Ranchi,Jharkhand,62.33,15,Management,2022
IR-M-S-8895,Indian Institute of Management Rohtak,Rohtak,Haryana,62.2,16,Management,2022
IR-M-C-19343,Symbiosis Institute of Business Management,Pune,Maharashtra,61.97,17,Management,2022
IR-M-S-8948,Indian Institute of Management Tiruchirappalli,Tiruchirappalli,Tamil Nadu,61.88,18,Management,2022
IR-M-U-0560,"Indian Institute of Technology, Roorkee",Roorkee,Uttarakhand,61.76,19,Management,2022
IR-M-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,61.2,20,Management,2022
IR-M-I-1044,S. P. Jain Institute of Management & Research,Mumbai,Maharashtra,59.51,21,Management,2022
IR-M-S-8942,Indian Institute of Management Udaipur,Udaipur,Rajasthan,59.28,22,Management,2022
IR-M-S-8967,Indian Institute of Management Kashipur,Kashipur,Uttarakhand,59.06,23,Management,2022
IR-M-U-0102,Indian Institute of Foreign Trade,New Delhi,Delhi,58.31,24,Management,2022
IR-M-N-10,SVKM`s Narsee Monjee Institute of Management Studies,Mumbai,Maharashtra,58.14,25,Management,2022
IR-M-S-8937,Indian Institute of Management Shillong,Shillong,Meghalaya,57.84,26,Management,2022
IR-M-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,57.83,27,Management,2022
IR-M-U-0497,Amity University,Gautam Budh Nagar,Uttar Pradesh,57.43,28,Management,2022
IR-M-U-0108,"Jamia Millia Islamia, New Delhi",New Delhi,Delhi,56.44,29,Management,2022
IR-M-I-1064,International Management Institute,New Delhi,Delhi,55.0,30,Management,2022
IR-M-N-16,Great Lakes Institute of Management,Chennai,Tamil Nadu,54.9,31,Management,2022
IR-M-U-0012,"ICFAI Foundation for Higher Education, Hyderabad",Hyderabad,Telangana,54.88,32,Management,2022
IR-M-U-1007,Indian Institute of Management Visakhapatnam,Visakhapatnam,Andhra Pradesh,54.36,33,Management,2022
IR-M-U-0379,Lovely Professional University,Phagwara,Punjab,54.3,34,Management,2022
IR-M-U-0715,XIM University,Bhubaneswar,Odisha,54.1,35,Management,2022
IR-M-S-87,GOA Institute of Management,Sanquelim,Goa,53.58,36,Management,2022
IR-M-U-1004,Indian Institute of Management Jammu (IIMJ),Jammu,Jammu and Kashmir,53.58,36,Management,2022
IR-M-S-156,T. A. Pai Management Institute Manipal,Manipal,Karnataka,53.57,38,Management,2022
IR-M-U-0467,"National Institute of Technology, Tiruchirappalli",Tiruchirappalli,Tamil Nadu,53.54,39,Management,2022
IR-M-U-0747,Chandigarh University,Mohali,Punjab,53.23,40,Management,2022
IR-M-U-0564,University of Petroleum and Energy Studies,Dehradun,Uttarakhand,53.22,41,Management,2022
IR-M-S-14875,MICA,Ahmedabad,Gujarat,52.86,42,Management,2022
IR-M-S-15962,Indian Institute of Management,Nagpur,Maharashtra,52.84,43,Management,2022
IR-M-S-394,"Institute of Management Technology, Ghaziabad",Ghaziabad,Uttar Pradesh,52.12,44,Management,2022
IR-M-U-0146,Nirma University,Ahmedabad,Gujarat,52.0,45,Management,2022
IR-M-U-0205,Indian Institute of Technology (Indian School of Mines),Dhanbad,Jharkhand,51.49,46,Management,2022
IR-M-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),Vaddeswaram,Andhra Pradesh,51.27,47,Management,2022
IR-M-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,50.88,48,Management,2022
IR-M-U-0439,Anna University,Chennai,Tamil Nadu,50.72,49,Management,2022
IR-M-U-0500,Banaras Hindu University,Varanasi,Uttar Pradesh,50.64,50,Management,2022
IR-M-S-3283,Jaipuria Institute of Management,Noida,Uttar Pradesh,50.41,51,Management,2022
IR-M-S-17295,"Great Lakes Institute of Management,Gurgaon",Gurgaon,Haryana,50.35,52,Management,2022
IR-M-I-1480,Thapar Institute of Engineering and Technology,Patiala,Punjab,50.11,53,Management,2022
IR-M-U-0735,BML Munjal University,Gurgaon,Haryana,49.9,54,Management,2022
IR-M-S-16881,"Indian Institute of Management, Amritsar",Amritsar,Punjab,49.88,55,Management,2022
IR-M-S-354,Birla Institute of Management Technology,Greater Noida,Uttar Pradesh,49.72,56,Management,2022
IR-M-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,49.7,57,Management,2022
IR-M-S-92,Institute of Rural Management Anand,Anand,Gujarat,49.67,58,Management,2022
IR-M-I-1408,"Intenational Management Institute, Kolkata",Kolkata,West Bengal,49.01,59,Management,2022
IR-M-I-1066,Fore School of Management,New Delhi,Delhi,48.93,60,Management,2022
IR-M-I-1238,Krea University,"Sri City, Chittoor",Andhra Pradesh,48.93,60,Management,2022
IR-M-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,48.56,62,Management,2022
IR-M-C-37013,PSG College of Technology,Coimbatore,Tamil Nadu,48.08,63,Management,2022
IR-M-U-0267,Atal Bihari Vajpayee Indian Institute of Information Technology and Management,Gwalior,Madhya Pradesh,47.73,64,Management,2022
IR-M-U-0555,Graphic Era University,Dehradun,Uttarakhand,47.31,65,Management,2022
IR-M-S-6,Indian Institute of Management Sambalpur,Sambalpur,Odisha,47.11,66,Management,2022
IR-M-U-0078,Panjab University,Chandigarh,Chandigarh,46.89,67,Management,2022
IR-M-C-34129,Principal L N Welingkar Institute of Management Development and Research,Mumbai,Maharashtra,46.76,68,Management,2022
IR-M-S-15911,Indian Institute of Management Sirmaur,Sirmaur,Himachal Pradesh,46.46,69,Management,2022
IR-M-I-1124,"International Management Institute, Bhubaneswar",Bhubaneswar,Odisha,46.41,70,Management,2022
IR-M-S-220,K.J.Somaiya Institute of Management,Mumbai,Maharashtra,46.31,71,Management,2022
IR-M-U-0217,Christ University,Bengaluru,Karnataka,46.29,72,Management,2022
IR-M-U-1006,Indian Institute of Management Bodh Gaya,Gaya,Bihar,45.82,73,Management,2022
IR-M-S-164,Rajagiri Business School,Cochin,Kerala,45.79,74,Management,2022
IR-M-I-1132,Institute of Management Technology,Hyderabad,Telangana,45.18,75,Management,2022
IR-M-U-0249,Visvesvaraya Technological University,Belgaum,Karnataka,45.15,76,Management,2022
IR-M-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,45.13,77,Management,2022
IR-M-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,44.88,78,Management,2022
IR-M-S-419,"Jaipuria Institute of Management, Lucknow",Lucknow,Uttar Pradesh,44.88,78,Management,2022
IR-M-U-0373,Chitkara University,Rajpura,Punjab,44.74,80,Management,2022
IR-M-S-309,Jaipuria Institute of Management,Jaipur,Rajasthan,44.69,81,Management,2022
IR-M-C-32855,Jagan Institute of Management Studies,Delhi,Delhi,44.49,82,Management,2022
IR-M-N-4,Bharathidasan Institute of Management,Tiruchirappalli,Tamil Nadu,44.47,83,Management,2022
IR-M-U-0263,"National Institute of Technology, Calicut",Kozhikode,Kerala,44.3,84,Management,2022
IR-M-U-0749,"Manipal University, Jaipur",Jaipur,Rajasthan,44.07,85,Management,2022
IR-M-S-331,Loyola Institute of Business Administration,Chennai,Tamil Nadu,44.02,86,Management,2022
IR-M-U-0498,Babasheb Bhimrao Ambedkar University,Lucknow,Uttar Pradesh,43.97,87,Management,2022
IR-M-U-0507,Dayalbagh Educational Institute,Agra,Uttar Pradesh,43.95,88,Management,2022
IR-M-U-0147,Pandit Deendayal Energy University,Gandhinagar,Gujarat,43.77,89,Management,2022
IR-M-U-0851,IIHMR University,Jaipur,Rajasthan,43.68,90,Management,2022
IR-M-I-1144,Pune Institute of Business Management,Pune,Maharashtra,43.63,91,Management,2022
IR-M-U-0155,"Amity University Haryana, Gurgaon","Gurugram, Haryana",Haryana,42.68,92,Management,2022
IR-M-U-0643,Galgotias University,Gautam Budh Nagar,Uttar Pradesh,42.63,93,Management,2022
IR-M-U-0042,University of Hyderabad,Hyderabad,Telangana,42.62,94,Management,2022
IR-M-I-1048,"Institute of Management Technology, Nagpur",Nagpur,Maharashtra,42.61,95,Management,2022
IR-M-U-0223,"Jain University, Bangalore",Bengluru,Karnataka,42.48,96,Management,2022
IR-M-C-36557,Thiagarajar School of Management,Madurai,Tamil Nadu,42.48,96,Management,2022
IR-M-U-0213,Alliance University,Bengaluru,Karnataka,42.18,98,Management,2022
IR-M-U-0136,Gujarat University,Ahmedabad,Gujarat,41.94,99,Management,2022
IR-M-U-0107,Jamia Hamdard,New Delhi,Delhi,41.44,100,Management,2022
IR-M-U-0195,University of Jammu,Jammu,Jammu and Kashmir,41.44,100,Management,2022
IR-D-N-15,"All India Institute of Medical Sciences, Delhi",New Delhi,Delhi,91.6,1,Medical,2022
IR-D-U-0079,Post Graduate Institute of Medical Education and Research,Chandigarh,Chandigarh,79.0,2,Medical,2022
IR-D-C-45654,Christian Medical College,Vellore,Tamil Nadu,72.84,3,Medical,2022
IR-D-U-0236,"National Institute of Mental Health & Neuro Sciences, Bangalore",Bangalore,Karnataka,71.56,4,Medical,2022
IR-D-U-0500,Banaras Hindu University,Varanasi,Uttar Pradesh,68.12,5,Medical,2022
IR-D-U-0368,Jawaharlal Institute of Post Graduate Medical Education & Research,Puducherry,Pondicherry,67.64,6,Medical,2022
IR-D-N-33,Sanjay Gandhi Postgraduate Institute of Medical Sciences,Lucknow,Uttar Pradesh,67.18,7,Medical,2022
IR-D-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,66.49,8,Medical,2022
IR-D-U-0266,"Sree Chitra Tirunal Institute for Medical Sciences and Technology, Thiruvananthapuram",Thiruvananthapuram,Kerala,65.17,9,Medical,2022
IR-D-C-7242,"Kasturba Medical College, Manipal",Manipal,Karnataka,63.89,10,Medical,2022
IR-D-U-0523,King George`s Medical University,Lucknow,Uttar Pradesh,61.68,11,Medical,2022
IR-D-C-49008,"Madras Medical College & Government General Hospital, Chennai",Chennai,Tamil Nadu,60.71,12,Medical,2022
IR-D-U-0106,Institute of Liver and Biliary Sciences,New Delhi,Delhi,58.79,13,Medical,2022
IR-D-C-40453,St. John's Medical College,Bengaluru,Karnataka,58.49,14,Medical,2022
IR-D-I-1486,Sri Ramachandra Institute of Higher Education and Research,Chennai,Tamil Nadu,57.92,15,Medical,2022
IR-D-U-0689,All India Institute of Medical Sciences Jodhpur,Jodhpur,Rajasthan,57.47,16,Medical,2022
IR-D-I-1110,Dr. D. Y. Patil Vidyapeeth,Pune,Maharashtra,57.41,17,Medical,2022
IR-D-U-0363,Siksha `O` Anusandhan,Bhubaneswar,Odisha,57.21,18,Medical,2022
IR-D-C-32922,Vardhman Mahavir Medical College & Safdarjung Hospital,New Delhi,Delhi,57.15,19,Medical,2022
IR-D-U-0473,S.R.M. Institute of Science and Technology,Chennai,Tamil Nadu,57.05,20,Medical,2022
IR-D-C-16428,Institute of Post Graduate Medical Education & Research,Kolkata,West Bengal,57.02,21,Medical,2022
IR-D-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,56.19,22,Medical,2022
IR-D-C-6414,Maulana Azad Medical College,Delhi,Delhi,55.94,23,Medical,2022
IR-D-U-0295,Datta Meghe Institute of Medical Sciences,Wardha,Maharashtra,55.21,24,Medical,2022
IR-D-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,54.73,25,Medical,2022
IR-D-U-0688,All India Institute of Medical Sciences Bhubaneswar,Khordha,Odisha,54.71,26,Medical,2022
IR-D-C-29442,Govt. Medical College & Hospital,Chandigarh,Chandigarh,54.02,27,Medical,2022
IR-D-I-1409,University College of Medical Sciences,Delhi,Delhi,53.62,28,Medical,2022
IR-D-C-22461,Lady Hardinge Medical College,New Delhi,Delhi,53.44,29,Medical,2022
IR-D-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,53.05,30,Medical,2022
IR-D-C-7251,"Kasturba Medical College, Mangalore",Mangaluru,Karnataka,52.83,31,Medical,2022
IR-D-U-0168,Maharishi Markandeshwar,Ambala,Haryana,52.81,32,Medical,2022
IR-D-U-0107,Jamia Hamdard,New Delhi,Delhi,52.51,33,Medical,2022
IR-D-C-35009,"JSS Medical College, Mysore",Mysore,Karnataka,52.47,34,Medical,2022
IR-D-C-45515,"PSG Institute of Medical Sciences & Research, Coimbatore",Coimbatore,Tamil Nadu,52.44,35,Medical,2022
IR-D-C-29209,"Christian Medical College, Ludhiana",Ludhiana,Punjab,51.89,36,Medical,2022
IR-D-C-5838,Gujarat Cancer & Research Institute,Ahmadabad,Gujarat,50.87,37,Medical,2022
IR-D-C-40345,M. S. Ramaiah Medical College,Bengaluru,Karnataka,50.7,38,Medical,2022
