inst_a,inst_b,openalex_a,openalex_b,year,weight,citation_weight
d031820e-53e0-49a4-b0c5-edb3a7724b8a,129be347-f8df-4fd2-b553-37ff0fd31af1,I60054993,I94234084,2021,2,118
129be347-f8df-4fd2-b553-37ff0fd31af1,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I94234084,I99364266,2021,17,418
a6628147-0d10-4564-bae9-b8be8be7cd21,129be347-f8df-4fd2-b553-37ff0fd31af1,I42014448,I94234084,2021,5,57
7553f510-4039-4c36-b5d3-2dd983d9bc70,129be347-f8df-4fd2-b553-37ff0fd31af1,I65181880,I94234084,2021,12,148
5f71086b-ce24-4741-89c7-c8583ab5948c,129be347-f8df-4fd2-b553-37ff0fd31af1,I8977528,I94234084,2021,2,57
18ae8c5a-a263-4906-9d6a-25bf48ed31e6,129be347-f8df-4fd2-b553-37ff0fd31af1,I171210897,I94234084,2021,11,162
2050b90e-0227-468a-8571-63864a963f7c,129be347-f8df-4fd2-b553-37ff0fd31af1,I51452335,I94234084,2021,2,46
0d8fc077-1885-4fe9-a175-49b042facab9,129be347-f8df-4fd2-b553-37ff0fd31af1,I6498739,I94234084,2021,8,43
cb03a5e5-b2f5-4e95-af9f-a170aab03713,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I165998391,I99364266,2021,10,185
6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,129be347-f8df-4fd2-b553-37ff0fd31af1,I189109744,I94234084,2021,18,229
ac8b1844-88b8-465a-9729-6f0ca11190f9,129be347-f8df-4fd2-b553-37ff0fd31af1,I74319210,I94234084,2021,2,33
4aeb5e4d-7ee0-4ca2-a8ed-10cf13445ffc,129be347-f8df-4fd2-b553-37ff0fd31af1,I82571370,I94234084,2021,3,32
3ccdda45-076a-4fcb-af38-2f4b09aa8ccb,129be347-f8df-4fd2-b553-37ff0fd31af1,I200207707,I94234084,2021,9,79
d653d230-8e4e-4388-b50b-790fea6d666f,129be347-f8df-4fd2-b553-37ff0fd31af1,I11880225,I94234084,2021,2,26
d653d230-8e4e-4388-b50b-790fea6d666f,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I11880225,I99364266,2021,2,40
ac895106-caa3-41c5-8959-084d58f9383c,129be347-f8df-4fd2-b553-37ff0fd31af1,I204743663,I94234084,2021,2,38
aa83bbde-9db5-4ca5-ab64-f2cec6d6f46f,6627a151-3a0d-44f3-adf4-d5255e5a4cc9,I119241673,I170979836,2021,4,126
6627a151-3a0d-44f3-adf4-d5255e5a4cc9,d93978d3-2c97-47c6-8d5a-b6472222104c,I170979836,I74796645,2021,7,181
0d9eda01-0613-4077-b69a-93861219bf67,129be347-f8df-4fd2-b553-37ff0fd31af1,I59475050,I94234084,2021,3,29
338f6c5e-2956-40cf-80ce-2047521fc9ef,129be347-f8df-4fd2-b553-37ff0fd31af1,I115715567,I94234084,2021,2,16
f557894b-a324-439c-a6a7-f6d2a87a6bed,129be347-f8df-4fd2-b553-37ff0fd31af1,I4210113248,I94234084,2021,5,43
129be347-f8df-4fd2-b553-37ff0fd31af1,e98e91f3-ef30-41ea-b7e9-c708270266ba,I94234084,I9579091,2021,2,15
bd7fc63e-4dd7-488f-8022-1332b3642dcf,129be347-f8df-4fd2-b553-37ff0fd31af1,I106542073,I94234084,2021,3,18
18ae8c5a-a263-4906-9d6a-25bf48ed31e6,f557894b-a324-439c-a6a7-f6d2a87a6bed,I171210897,I4210113248,2021,2,16
dc14b8e6-72b8-4c26-bec4-815435b7b8b7,129be347-f8df-4fd2-b553-37ff0fd31af1,I152429107,I94234084,2021,2,12
c4ff2815-fe99-4fc1-a6c3-402ac6322a76,129be347-f8df-4fd2-b553-37ff0fd31af1,I27674431,I94234084,2021,3,14
c7f37aac-de96-454a-bf3d-af0ff418e79e,129be347-f8df-4fd2-b553-37ff0fd31af1,I164861460,I94234084,2021,2,8
48e9b5fb-0b5b-42f0-a98b-cbc31d34b300,129be347-f8df-4fd2-b553-37ff0fd31af1,I67357951,I94234084,2021,2,11
6f6f6042-e2c5-451a-a92d-2bc27b8fa5e4,129be347-f8df-4fd2-b553-37ff0fd31af1,I83205935,I94234084,2021,3,9
e952e5d1-7eb4-40a2-88a2-3dc7118e2255,129be347-f8df-4fd2-b553-37ff0fd31af1,I20497027,I94234084,2021,2,8
bd7fc63e-4dd7-488f-8022-1332b3642dcf,d93978d3-2c97-47c6-8d5a-b6472222104c,I106542073,I74796645,2021,2,13
81dfed4d-dcca-4b15-8548-b5b5d98fa6c4,129be347-f8df-4fd2-b553-37ff0fd31af1,I932239252,I94234084,2021,2,7
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,129be347-f8df-4fd2-b553-37ff0fd31af1,I145286018,I94234084,2021,2,5
b539f583-d8d6-437c-9ae4-5807681767b9,7553f510-4039-4c36-b5d3-2dd983d9bc70,I11947397,I65181880,2021,11,85
92004806-cba2-4966-9ebf-9f31bc5a9597,0d8fc077-1885-4fe9-a175-49b042facab9,I64295750,I6498739,2021,2,20
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,dc14b8e6-72b8-4c26-bec4-815435b7b8b7,I1317621060,I152429107,2021,6,112
73f788c8-33d5-4d60-9d7a-bb3fd5221d14,129be347-f8df-4fd2-b553-37ff0fd31af1,I158338959,I94234084,2021,2,1
fef15cf2-3c2a-4059-85a5-f9737b912a4c,129be347-f8df-4fd2-b553-37ff0fd31af1,I101407740,I94234084,2021,2,2
62ed1d2c-52ae-4ba2-8c99-95f009b95972,129be347-f8df-4fd2-b553-37ff0fd31af1,I24676775,I94234084,2022,10,269
129be347-f8df-4fd2-b553-37ff0fd31af1,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I94234084,I99364266,2022,27,485
4aeb5e4d-7ee0-4ca2-a8ed-10cf13445ffc,129be347-f8df-4fd2-b553-37ff0fd31af1,I82571370,I94234084,2022,10,212
7b3d00a5-49ca-420b-a758-0534ef4fedc2,129be347-f8df-4fd2-b553-37ff0fd31af1,I4210109292,I94234084,2022,5,138
338f6c5e-2956-40cf-80ce-2047521fc9ef,8a91aa93-1bba-4381-a03c-d032be364f69,I115715567,I5847235,2022,2,206
8a91aa93-1bba-4381-a03c-d032be364f69,129be347-f8df-4fd2-b553-37ff0fd31af1,I5847235,I94234084,2022,5,152
d031820e-53e0-49a4-b0c5-edb3a7724b8a,129be347-f8df-4fd2-b553-37ff0fd31af1,I60054993,I94234084,2022,3,77
129be347-f8df-4fd2-b553-37ff0fd31af1,e98e91f3-ef30-41ea-b7e9-c708270266ba,I94234084,I9579091,2022,5,89
fef15cf2-3c2a-4059-85a5-f9737b912a4c,129be347-f8df-4fd2-b553-37ff0fd31af1,I101407740,I94234084,2022,5,90
f6a0e07c-58dc-463e-8e04-d8d08a9a7342,129be347-f8df-4fd2-b553-37ff0fd31af1,I4210127441,I94234084,2022,6,112
c7c580b5-a5eb-45ec-9dde-854ee5af23c0,129be347-f8df-4fd2-b553-37ff0fd31af1,I162030827,I94234084,2022,6,68
129be347-f8df-4fd2-b553-37ff0fd31af1,f7c6962b-4442-458c-90b7-eec41137a0d9,I94234084,I98365261,2022,5,53
8f79bb14-2687-41a1-a556-23a0a56f5210,129be347-f8df-4fd2-b553-37ff0fd31af1,I157674215,I94234084,2022,7,37
129be347-f8df-4fd2-b553-37ff0fd31af1,4a1e94cf-f0b6-4560-ab2c-bd58ab8792ac,I94234084,I99552915,2022,2,30
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,129be347-f8df-4fd2-b553-37ff0fd31af1,I145286018,I94234084,2022,7,60
b539f583-d8d6-437c-9ae4-5807681767b9,62ed1d2c-52ae-4ba2-8c99-95f009b95972,I11947397,I24676775,2022,5,29
b539f583-d8d6-437c-9ae4-5807681767b9,129be347-f8df-4fd2-b553-37ff0fd31af1,I11947397,I94234084,2022,15,120
d5b58b79-7727-4cac-b9d6-1735e93b2968,129be347-f8df-4fd2-b553-37ff0fd31af1,I191972202,I94234084,2022,4,41
bd7fc63e-4dd7-488f-8022-1332b3642dcf,129be347-f8df-4fd2-b553-37ff0fd31af1,I106542073,I94234084,2022,3,28
aa83bbde-9db5-4ca5-ab64-f2cec6d6f46f,129be347-f8df-4fd2-b553-37ff0fd31af1,I119241673,I94234084,2022,11,53
104fe323-87bc-48e9-a752-22b34af999bb,129be347-f8df-4fd2-b553-37ff0fd31af1,I186246823,I94234084,2022,3,43
c7f37aac-de96-454a-bf3d-af0ff418e79e,129be347-f8df-4fd2-b553-37ff0fd31af1,I164861460,I94234084,2022,3,49
cb03a5e5-b2f5-4e95-af9f-a170aab03713,129be347-f8df-4fd2-b553-37ff0fd31af1,I165998391,I94234084,2022,5,52
18ae8c5a-a263-4906-9d6a-25bf48ed31e6,fb160d73-523e-4f2a-8052-11f55f43e268,I171210897,I175691731,2022,5,47
18ae8c5a-a263-4906-9d6a-25bf48ed31e6,129be347-f8df-4fd2-b553-37ff0fd31af1,I171210897,I94234084,2022,13,79
fb160d73-523e-4f2a-8052-11f55f43e268,129be347-f8df-4fd2-b553-37ff0fd31af1,I175691731,I94234084,2022,5,55
cb03a5e5-b2f5-4e95-af9f-a170aab03713,3ccdda45-076a-4fcb-af38-2f4b09aa8ccb,I165998391,I200207707,2022,3,23
3ccdda45-076a-4fcb-af38-2f4b09aa8ccb,129be347-f8df-4fd2-b553-37ff0fd31af1,I200207707,I94234084,2022,10,91
dc14b8e6-72b8-4c26-bec4-815435b7b8b7,129be347-f8df-4fd2-b553-37ff0fd31af1,I152429107,I94234084,2022,2,20
b49755e6-20af-465e-9c60-82974ede833a,129be347-f8df-4fd2-b553-37ff0fd31af1,I36893310,I94234084,2022,3,22
b49755e6-20af-465e-9c60-82974ede833a,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I36893310,I99364266,2022,12,234
6f6f6042-e2c5-451a-a92d-2bc27b8fa5e4,129be347-f8df-4fd2-b553-37ff0fd31af1,I83205935,I94234084,2022,2,20
b539f583-d8d6-437c-9ae4-5807681767b9,7553f510-4039-4c36-b5d3-2dd983d9bc70,I11947397,I65181880,2022,5,60
ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,d51bcfb2-a187-49fa-9ebd-fd12ae98e331,I99364266,I99729588,2022,6,76
fb160d73-523e-4f2a-8052-11f55f43e268,736be13b-21db-4757-bfac-35c77c891892,I175691731,I33585257,2022,11,112
736be13b-21db-4757-bfac-35c77c891892,129be347-f8df-4fd2-b553-37ff0fd31af1,I33585257,I94234084,2022,5,35
f557894b-a324-439c-a6a7-f6d2a87a6bed,129be347-f8df-4fd2-b553-37ff0fd31af1,I4210113248,I94234084,2022,2,16
5bcb34a1-ac72-47e1-9dd5-b295d7e8664f,c7c580b5-a5eb-45ec-9dde-854ee5af23c0,I154549908,I162030827,2022,3,14
aa83bbde-9db5-4ca5-ab64-f2cec6d6f46f,92004806-cba2-4966-9ebf-9f31bc5a9597,I119241673,I64295750,2022,2,10
c4ff2815-fe99-4fc1-a6c3-402ac6322a76,129be347-f8df-4fd2-b553-37ff0fd31af1,I27674431,I94234084,2022,3,19
1067ba73-ff68-46c5-b68e-4bf7cda57988,129be347-f8df-4fd2-b553-37ff0fd31af1,I110360157,I94234084,2022,5,18
ff60ecf0-39c2-4a17-a941-2b03df4ce12b,129be347-f8df-4fd2-b553-37ff0fd31af1,I132153292,I94234084,2022,3,26
90352157-ced6-4e2a-b6ef-515ed6cc5aac,129be347-f8df-4fd2-b553-37ff0fd31af1,I193073490,I94234084,2022,3,14
b45c2598-3515-4da1-9660-75a5ff4428fa,c9e12928-adad-470b-bcc3-a64f958bd34b,I121750182,I76777374,2022,2,8
c9e12928-adad-470b-bcc3-a64f958bd34b,129be347-f8df-4fd2-b553-37ff0fd31af1,I76777374,I94234084,2022,3,5
4521b7d6-9c9f-41f9-8061-593ae0c361dc,129be347-f8df-4fd2-b553-37ff0fd31af1,I106826634,I94234084,2022,3,18
a6628147-0d10-4564-bae9-b8be8be7cd21,129be347-f8df-4fd2-b553-37ff0fd31af1,I42014448,I94234084,2022,3,14
f755a6a4-7f5e-4286-a36e-f3db5550661d,fb160d73-523e-4f2a-8052-11f55f43e268,I154851008,I175691731,2022,3,57
f755a6a4-7f5e-4286-a36e-f3db5550661d,736be13b-21db-4757-bfac-35c77c891892,I154851008,I33585257,2022,3,76
0d9eda01-0613-4077-b69a-93861219bf67,129be347-f8df-4fd2-b553-37ff0fd31af1,I59475050,I94234084,2022,5,14
5aa5a4ff-8b68-4a33-87ae-4dce4f3d4a91,129be347-f8df-4fd2-b553-37ff0fd31af1,I81556334,I94234084,2022,3,13
f755a6a4-7f5e-4286-a36e-f3db5550661d,5f71086b-ce24-4741-89c7-c8583ab5948c,I154851008,I8977528,2022,4,14
0d8fc077-1885-4fe9-a175-49b042facab9,129be347-f8df-4fd2-b553-37ff0fd31af1,I6498739,I94234084,2022,10,27
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,0d8fc077-1885-4fe9-a175-49b042facab9,I1317621060,I6498739,2022,3,11
eee22ec4-aa39-45b3-95e0-7f6250924a00,62ed1d2c-52ae-4ba2-8c99-95f009b95972,I1330855593,I24676775,2022,2,8
f755a6a4-7f5e-4286-a36e-f3db5550661d,18ae8c5a-a263-4906-9d6a-25bf48ed31e6,I154851008,I171210897,2022,16,426
18ae8c5a-a263-4906-9d6a-25bf48ed31e6,4aeb5e4d-7ee0-4ca2-a8ed-10cf13445ffc,I171210897,I82571370,2022,9,50
4aa00129-4c2f-4e57-9053-cbf0c58dd2c1,18ae8c5a-a263-4906-9d6a-25bf48ed31e6,I135388327,I171210897,2022,19,149
80153acc-b176-42b7-b0f1-dd40b152084d,129be347-f8df-4fd2-b553-37ff0fd31af1,I215927,I94234084,2022,2,7
0d8fc077-1885-4fe9-a175-49b042facab9,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I6498739,I99364266,2022,2,8
48e9b5fb-0b5b-42f0-a98b-cbc31d34b300,129be347-f8df-4fd2-b553-37ff0fd31af1,I67357951,I94234084,2022,2,1
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I1317621060,I99364266,2022,6,143
f755a6a4-7f5e-4286-a36e-f3db5550661d,0d9eda01-0613-4077-b69a-93861219bf67,I154851008,I59475050,2022,4,63
92004806-cba2-4966-9ebf-9f31bc5a9597,7553f510-4039-4c36-b5d3-2dd983d9bc70,I64295750,I65181880,2022,3,107
c7c580b5-a5eb-45ec-9dde-854ee5af23c0,a6628147-0d10-4564-bae9-b8be8be7cd21,I162030827,I42014448,2022,2,4
b2d3eebd-0307-42ad-9f36-2a10b73de285,6627a151-3a0d-44f3-adf4-d5255e5a4cc9,I168893459,I170979836,2022,2,0
4aeb5e4d-7ee0-4ca2-a8ed-10cf13445ffc,129be347-f8df-4fd2-b553-37ff0fd31af1,I82571370,I94234084,2023,16,204
6f6f6042-e2c5-451a-a92d-2bc27b8fa5e4,129be347-f8df-4fd2-b553-37ff0fd31af1,I83205935,I94234084,2023,7,218
d93978d3-2c97-47c6-8d5a-b6472222104c,129be347-f8df-4fd2-b553-37ff0fd31af1,I74796645,I94234084,2023,6,95
a6628147-0d10-4564-bae9-b8be8be7cd21,129be347-f8df-4fd2-b553-37ff0fd31af1,I42014448,I94234084,2023,4,65
e98e91f3-ef30-41ea-b7e9-c708270266ba,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I9579091,I99364266,2023,9,144
2050b90e-0227-468a-8571-63864a963f7c,129be347-f8df-4fd2-b553-37ff0fd31af1,I51452335,I94234084,2023,4,52
bd7fc63e-4dd7-488f-8022-1332b3642dcf,129be347-f8df-4fd2-b553-37ff0fd31af1,I106542073,I94234084,2023,5,62
129be347-f8df-4fd2-b553-37ff0fd31af1,f7c6962b-4442-458c-90b7-eec41137a0d9,I94234084,I98365261,2023,8,92
a2b7b421-2ef8-4071-80e7-dcafdc7c3ecf,129be347-f8df-4fd2-b553-37ff0fd31af1,I4210112052,I94234084,2023,6,28
d93978d3-2c97-47c6-8d5a-b6472222104c,4aeb5e4d-7ee0-4ca2-a8ed-10cf13445ffc,I74796645,I82571370,2023,2,28
b539f583-d8d6-437c-9ae4-5807681767b9,129be347-f8df-4fd2-b553-37ff0fd31af1,I11947397,I94234084,2023,17,153
b49755e6-20af-465e-9c60-82974ede833a,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I36893310,I99364266,2023,13,153
fef15cf2-3c2a-4059-85a5-f9737b912a4c,129be347-f8df-4fd2-b553-37ff0fd31af1,I101407740,I94234084,2023,4,40
bb26b384-ecf2-4f86-8b53-dd74d42d8f05,8a91aa93-1bba-4381-a03c-d032be364f69,I1317621060,I5847235,2023,4,100
b539f583-d8d6-437c-9ae4-5807681767b9,7553f510-4039-4c36-b5d3-2dd983d9bc70,I11947397,I65181880,2023,5,48
aa83bbde-9db5-4ca5-ab64-f2cec6d6f46f,129be347-f8df-4fd2-b553-37ff0fd31af1,I119241673,I94234084,2023,6,41
cb03a5e5-b2f5-4e95-af9f-a170aab03713,3ccdda45-076a-4fcb-af38-2f4b09aa8ccb,I165998391,I200207707,2023,3,52
cb03a5e5-b2f5-4e95-af9f-a170aab03713,129be347-f8df-4fd2-b553-37ff0fd31af1,I165998391,I94234084,2023,3,27
93e1f5b3-3c8f-4e18-a29b-afa586e5d865,129be347-f8df-4fd2-b553-37ff0fd31af1,I145286018,I94234084,2023,5,36
ff60ecf0-39c2-4a17-a941-2b03df4ce12b,c7f37aac-de96-454a-bf3d-af0ff418e79e,I132153292,I164861460,2023,4,65
bd7fc63e-4dd7-488f-8022-1332b3642dcf,7553f510-4039-4c36-b5d3-2dd983d9bc70,I106542073,I65181880,2023,3,27
f557894b-a324-439c-a6a7-f6d2a87a6bed,129be347-f8df-4fd2-b553-37ff0fd31af1,I4210113248,I94234084,2023,3,13
529bfa45-38b5-4fa3-ad24-0cdc1a731124,129be347-f8df-4fd2-b553-37ff0fd31af1,I875944469,I94234084,2023,6,31
edf10c4c-ca24-4805-b33c-ddf5428d22ff,129be347-f8df-4fd2-b553-37ff0fd31af1,I16292982,I94234084,2023,2,13
c7c580b5-a5eb-45ec-9dde-854ee5af23c0,129be347-f8df-4fd2-b553-37ff0fd31af1,I162030827,I94234084,2023,4,14
1067ba73-ff68-46c5-b68e-4bf7cda57988,129be347-f8df-4fd2-b553-37ff0fd31af1,I110360157,I94234084,2023,3,14
104fe323-87bc-48e9-a752-22b34af999bb,129be347-f8df-4fd2-b553-37ff0fd31af1,I186246823,I94234084,2023,5,15
129be347-f8df-4fd2-b553-37ff0fd31af1,d51bcfb2-a187-49fa-9ebd-fd12ae98e331,I94234084,I99729588,2023,7,18
a216703f-5b10-44cb-8fe0-11f6ff1cd1bd,129be347-f8df-4fd2-b553-37ff0fd31af1,I155837530,I94234084,2023,2,10
b539f583-d8d6-437c-9ae4-5807681767b9,93e1f5b3-3c8f-4e18-a29b-afa586e5d865,I11947397,I145286018,2023,2,19
d653d230-8e4e-4388-b50b-790fea6d666f,129be347-f8df-4fd2-b553-37ff0fd31af1,I11880225,I94234084,2023,3,14
ac895106-caa3-41c5-8959-084d58f9383c,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I204743663,I99364266,2023,2,13
1a5bd65a-cf0d-45e2-8735-5434d64998b8,129be347-f8df-4fd2-b553-37ff0fd31af1,I4210152718,I94234084,2023,4,9
3ccdda45-076a-4fcb-af38-2f4b09aa8ccb,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I200207707,I99364266,2023,19,317
fb160d73-523e-4f2a-8052-11f55f43e268,129be347-f8df-4fd2-b553-37ff0fd31af1,I175691731,I94234084,2023,2,7
e952e5d1-7eb4-40a2-88a2-3dc7118e2255,129be347-f8df-4fd2-b553-37ff0fd31af1,I20497027,I94234084,2023,2,8
48e9b5fb-0b5b-42f0-a98b-cbc31d34b300,129be347-f8df-4fd2-b553-37ff0fd31af1,I67357951,I94234084,2023,2,6
7693ea92-ef4b-486f-96c6-89db3749c43e,129be347-f8df-4fd2-b553-37ff0fd31af1,I885392262,I94234084,2023,4,6
f755a6a4-7f5e-4286-a36e-f3db5550661d,6f93f0ad-7358-4fd0-bc47-0a62092ca0ac,I154851008,I189109744,2023,8,60
f520daa7-29f5-4b11-b9a4-9b02860351ec,129be347-f8df-4fd2-b553-37ff0fd31af1,I863896202,I94234084,2023,2,3
4aeb5e4d-7ee0-4ca2-a8ed-10cf13445ffc,6f6f6042-e2c5-451a-a92d-2bc27b8fa5e4,I82571370,I83205935,2023,3,7
c4ff2815-fe99-4fc1-a6c3-402ac6322a76,129be347-f8df-4fd2-b553-37ff0fd31af1,I27674431,I94234084,2023,5,5
b2d3eebd-0307-42ad-9f36-2a10b73de285,0d9eda01-0613-4077-b69a-93861219bf67,I168893459,I59475050,2023,2,10
f755a6a4-7f5e-4286-a36e-f3db5550661d,d51bcfb2-a187-49fa-9ebd-fd12ae98e331,I154851008,I99729588,2023,9,74
a2b7b421-2ef8-4071-80e7-dcafdc7c3ecf,0d8fc077-1885-4fe9-a175-49b042facab9,I4210112052,I6498739,2023,2,0
f755a6a4-7f5e-4286-a36e-f3db5550661d,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I154851008,I99364266,2023,23,204
d031820e-53e0-49a4-b0c5-edb3a7724b8a,6f6f6042-e2c5-451a-a92d-2bc27b8fa5e4,I60054993,I83205935,2023,2,3
ff60ecf0-39c2-4a17-a941-2b03df4ce12b,129be347-f8df-4fd2-b553-37ff0fd31af1,I132153292,I94234084,2024,7,119
6f6f6042-e2c5-451a-a92d-2bc27b8fa5e4,129be347-f8df-4fd2-b553-37ff0fd31af1,I83205935,I94234084,2024,7,115
104fe323-87bc-48e9-a752-22b34af999bb,129be347-f8df-4fd2-b553-37ff0fd31af1,I186246823,I94234084,2024,4,52
90352157-ced6-4e2a-b6ef-515ed6cc5aac,129be347-f8df-4fd2-b553-37ff0fd31af1,I193073490,I94234084,2024,7,106
b2d3eebd-0307-42ad-9f36-2a10b73de285,129be347-f8df-4fd2-b553-37ff0fd31af1,I168893459,I94234084,2024,4,52
d93978d3-2c97-47c6-8d5a-b6472222104c,129be347-f8df-4fd2-b553-37ff0fd31af1,I74796645,I94234084,2024,9,99
d653d230-8e4e-4388-b50b-790fea6d666f,129be347-f8df-4fd2-b553-37ff0fd31af1,I11880225,I94234084,2024,4,38
b45c2598-3515-4da1-9660-75a5ff4428fa,93e1f5b3-3c8f-4e18-a29b-afa586e5d865,I121750182,I145286018,2024,10,91
b45c2598-3515-4da1-9660-75a5ff4428fa,129be347-f8df-4fd2-b553-37ff0fd31af1,I121750182,I94234084,2024,2,38
fef15cf2-3c2a-4059-85a5-f9737b912a4c,129be347-f8df-4fd2-b553-37ff0fd31af1,I101407740,I94234084,2024,6,57
5bc14c1f-47f1-4ec9-89ba-e678e7ee486c,129be347-f8df-4fd2-b553-37ff0fd31af1,I878213199,I94234084,2024,4,27
7b3d00a5-49ca-420b-a758-0534ef4fedc2,129be347-f8df-4fd2-b553-37ff0fd31af1,I4210109292,I94234084,2024,4,26
5aa5a4ff-8b68-4a33-87ae-4dce4f3d4a91,129be347-f8df-4fd2-b553-37ff0fd31af1,I81556334,I94234084,2024,4,27
5bcb34a1-ac72-47e1-9dd5-b295d7e8664f,129be347-f8df-4fd2-b553-37ff0fd31af1,I154549908,I94234084,2024,15,41
aa83bbde-9db5-4ca5-ab64-f2cec6d6f46f,129be347-f8df-4fd2-b553-37ff0fd31af1,I119241673,I94234084,2024,8,28
c7f37aac-de96-454a-bf3d-af0ff418e79e,129be347-f8df-4fd2-b553-37ff0fd31af1,I164861460,I94234084,2024,8,30
129be347-f8df-4fd2-b553-37ff0fd31af1,e98e91f3-ef30-41ea-b7e9-c708270266ba,I94234084,I9579091,2024,10,52
48e9b5fb-0b5b-42f0-a98b-cbc31d34b300,129be347-f8df-4fd2-b553-37ff0fd31af1,I67357951,I94234084,2024,5,22
a2b7b421-2ef8-4071-80e7-dcafdc7c3ecf,129be347-f8df-4fd2-b553-37ff0fd31af1,I4210112052,I94234084,2024,3,12
129be347-f8df-4fd2-b553-37ff0fd31af1,d51bcfb2-a187-49fa-9ebd-fd12ae98e331,I94234084,I99729588,2024,7,28
b539f583-d8d6-437c-9ae4-5807681767b9,7553f510-4039-4c36-b5d3-2dd983d9bc70,I11947397,I65181880,2024,8,12
b539f583-d8d6-437c-9ae4-5807681767b9,129be347-f8df-4fd2-b553-37ff0fd31af1,I11947397,I94234084,2024,7,22
732980be-8d6a-4c03-8a1c-dcd5b939e27f,129be347-f8df-4fd2-b553-37ff0fd31af1,I4210121466,I94234084,2024,5,14
18ae8c5a-a263-4906-9d6a-25bf48ed31e6,129be347-f8df-4fd2-b553-37ff0fd31af1,I171210897,I94234084,2024,3,18
a6628147-0d10-4564-bae9-b8be8be7cd21,129be347-f8df-4fd2-b553-37ff0fd31af1,I42014448,I94234084,2024,3,16
129be347-f8df-4fd2-b553-37ff0fd31af1,f7c6962b-4442-458c-90b7-eec41137a0d9,I94234084,I98365261,2024,7,18
8a91aa93-1bba-4381-a03c-d032be364f69,129be347-f8df-4fd2-b553-37ff0fd31af1,I5847235,I94234084,2024,3,7
3ccdda45-076a-4fcb-af38-2f4b09aa8ccb,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I200207707,I99364266,2024,18,322
7553f510-4039-4c36-b5d3-2dd983d9bc70,ae9d1da9-8ea6-45ab-ab98-70e36ba8a21b,I65181880,I99364266,2024,15,123
8f79bb14-2687-41a1-a556-23a0a56f5210,129be347-f8df-4fd2-b553-37ff0fd31af1,I157674215,I94234084,2024,3,14
f755a6a4-7f5e-4286-a36e-f3db5550661d,e98e91f3-ef30-41ea-b7e9-c708270266ba,I154851008,I9579091,2024,11,38
c7f37aac-de96-454a-bf3d-af0ff418e79e,e53966df-0e1d-4551-bffd-ab1bde3800e4,I164861460,I244572783,2024,30,70
e53966df-0e1d-4551-bffd-ab1bde3800e4,129be347-f8df-4fd2-b553-37ff0fd31af1,I244572783,I94234084,2024,4,16
e53966df-0e1d-4551-bffd-ab1bde3800e4,4a1e94cf-f0b6-4560-ab2c-bd58ab8792ac,I244572783,I99552915,2024,5,7
129be347-f8df-4fd2-b553-37ff0fd31af1,4a1e94cf-f0b6-4560-ab2c-bd58ab8792ac,I94234084,I99552915,2024,3,10
cb1e371e-ffd1-4175-974b-b91e8cbe4ea1,129be347-f8df-4fd2-b553-37ff0fd31af1,I155125381,I94234084,2024,3,7
a216703f-5b10-44cb-8fe0-11f6ff1cd1bd,129be347-f8df-4fd2-b553-37ff0fd31af1,I155837530,I94234084,2024,2,7
fb160d73-523e-4f2a-8052-11f55f43e268,129be347-f8df-4fd2-b553-37ff0fd31af1,I175691731,I94234084,2024,3,5
cb03a5e5-b2f5-4e95-af9f-a170aab03713,129be347-f8df-4fd2-b553-37ff0fd31af1,I165998391,I94234084,2024,4,6
3ccdda45-076a-4fcb-af38-2f4b09aa8ccb,d51bcfb2-a187-49fa-9ebd-fd12ae98e331,I200207707,I99729588,2024,3,38
edf10c4c-ca24-4805-b33c-ddf5428d22ff,129be347-f8df-4fd2-b553-37ff0fd31af1,I16292982,I94234084,2024,5,8
f755a6a4-7f5e-4286-a36e-f3db5550661d,3ccdda45-076a-4fcb-af38-2f4b09aa8ccb,I154851008,I200207707,2024,9,38
62ed1d2c-52ae-4ba2-8c99-95f009b95972,5aa5a4ff-8b68-4a33-87ae-4dce4f3d4a91,I24676775,I81556334,2024,4,10
f520daa7-29f5-4b11-b9a4-9b02860351ec,129be347-f8df-4fd2-b553-37ff0fd31af1,I863896202,I94234084,2024,2,4
